#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-11-10T01:11:54 [V7.32.5]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	protocol=ASU	
#INFO	request_date=2023-11-10T01:11:55	
#INFO	request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv	
#-oc.form=dec
#-out.max=1000
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:J/A+A/537/A146&tab:{J/A+A/537/A146/tables}&tab:{J/A+A/537/A146/iso}&key:source=J/A+A/537/A146&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-source=J/A+A/537/A146/tables,J/A+A/537/A146/iso
#-order=I
#-out=Mini
#Mini=1.1
#-out=track
#track=track
#-out=Zini
#Zini=0.014
#-out=logL
#-out=logTe
#iso=iso
#
#INFO	contact=cds-question@unistra.fr	
#INFO	version=7.32.5	
#INFO	-out.max=1000	
#INFO	CatalogsExamined=2	
#  2 catalogues with potential matches were examined.
#

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	
#INFO	publisher=CDS	
#INFO	creator=Ekstrom S.	
#INFO	related_resource=bibcode:2012A&A...537A.146E	
#INFO	landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	
#INFO	publication_id=doi:10.26093/cds/vizier.35370146	
#INFO	publication_date=2012-04-03	
#INFO	curation_level=RESEARCH	
#INFO	rights=https://cds.unistra.fr/vizier-org/licences_vizier.html	
#Table	J_A_A_537_A146_tables:
#Name: J/A+A/537/A146/tables
#Title: Evolutionary tracks
#Column	Mini	(F6.2)	Initial mass	[ucd=phys.mass]
#Column	track	(a5)	Evolutionary trask for this mass	[ucd=meta.ref.url]
#Column	Zini	(F6.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
Mini	track	Zini	logL	logTe
  1.10	track	 0.014	  0.464	3.764
  1.10	track	 0.014	  0.469	3.762
  1.10	track	 0.014	  0.472	3.761
  1.10	track	 0.014	  0.476	3.759
  1.10	track	 0.014	  0.478	3.758
  1.10	track	 0.014	  0.482	3.756
  1.10	track	 0.014	  0.485	3.753
  1.10	track	 0.014	  0.486	3.751
  1.10	track	 0.014	  0.488	3.748
  1.10	track	 0.014	  0.487	3.744
  1.10	track	 0.014	  0.485	3.741
  1.10	track	 0.014	  0.480	3.736
  1.10	track	 0.014	  0.472	3.729
  1.10	track	 0.014	  0.462	3.722
  1.10	track	 0.014	  0.453	3.714
  1.10	track	 0.014	  0.449	3.707
  1.10	track	 0.014	  0.452	3.702
  1.10	track	 0.014	  0.457	3.699
  1.10	track	 0.014	  0.468	3.695
  1.10	track	 0.014	  0.486	3.692
  1.10	track	 0.014	  0.497	3.691
  1.10	track	 0.014	  0.519	3.689
  1.10	track	 0.014	  0.538	3.687
  1.10	track	 0.014	  0.561	3.686
  1.10	track	 0.014	  0.586	3.685
  1.10	track	 0.014	  0.616	3.684
  1.10	track	 0.014	  0.644	3.683
  1.10	track	 0.014	  0.678	3.682
  1.10	track	 0.014	  0.715	3.681
  1.10	track	 0.014	  0.753	3.680
  1.10	track	 0.014	  0.796	3.679
  1.10	track	 0.014	  0.844	3.678
  1.10	track	 0.014	  0.893	3.676
  1.10	track	 0.014	  0.954	3.674
  1.10	track	 0.014	  1.041	3.670
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669
  1.10	track	 0.014	  1.081	3.669

#Table	J_A_A_537_A146_iso:
#Name: J/A+A/537/A146/iso
#Title: Isochrnones
#Column	Mini	(F7.3)	Initial mass	[ucd=phys.mass]
#Column	Zini	(F5.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
Mini	Zini	logL	logTe
Msun	 	[Lsun]	[K]
-------	-----	-------	-----
  1.105	0.014	  0.073	3.780
  1.120	0.014	  0.097	3.783
  1.135	0.014	  0.121	3.785
  1.150	0.014	  0.144	3.788
  1.165	0.014	  0.168	3.790
  1.180	0.014	  0.191	3.793
  1.195	0.014	  0.213	3.795
  1.105	0.014	  0.070	3.779
  1.120	0.014	  0.094	3.782
  1.135	0.014	  0.117	3.784
  1.150	0.014	  0.141	3.786
  1.165	0.014	  0.164	3.789
  1.180	0.014	  0.187	3.791
  1.195	0.014	  0.209	3.794
  1.105	0.014	  0.073	3.780
  1.120	0.014	  0.097	3.783
  1.135	0.014	  0.121	3.785
  1.150	0.014	  0.144	3.788
  1.165	0.014	  0.168	3.790
  1.180	0.014	  0.191	3.793
  1.195	0.014	  0.213	3.795
  1.105	0.014	  0.070	3.779
  1.120	0.014	  0.094	3.782
  1.135	0.014	  0.117	3.784
  1.150	0.014	  0.141	3.786
  1.165	0.014	  0.164	3.789
  1.180	0.014	  0.187	3.791
  1.195	0.014	  0.209	3.794
  1.105	0.014	  0.073	3.780
  1.120	0.014	  0.097	3.783
  1.135	0.014	  0.121	3.785
  1.150	0.014	  0.144	3.788
  1.165	0.014	  0.168	3.790
  1.180	0.014	  0.191	3.793
  1.195	0.014	  0.213	3.795
  1.105	0.014	  0.070	3.779
  1.120	0.014	  0.094	3.782
  1.135	0.014	  0.117	3.784
  1.150	0.014	  0.141	3.786
  1.165	0.014	  0.164	3.789
  1.180	0.014	  0.187	3.791
  1.195	0.014	  0.209	3.794
  1.105	0.014	  0.073	3.780
  1.120	0.014	  0.097	3.783
  1.135	0.014	  0.121	3.785
  1.150	0.014	  0.144	3.788
  1.165	0.014	  0.168	3.790
  1.180	0.014	  0.191	3.793
  1.195	0.014	  0.213	3.795
  1.105	0.014	  0.070	3.779
  1.120	0.014	  0.094	3.782
  1.135	0.014	  0.117	3.784
  1.150	0.014	  0.141	3.786
  1.165	0.014	  0.164	3.789
  1.180	0.014	  0.187	3.791
  1.195	0.014	  0.209	3.794
  1.105	0.014	  0.073	3.780
  1.120	0.014	  0.097	3.783
  1.135	0.014	  0.121	3.785
  1.150	0.014	  0.144	3.788
  1.165	0.014	  0.168	3.790
  1.180	0.014	  0.191	3.793
  1.195	0.014	  0.213	3.795
  1.105	0.014	  0.070	3.779
  1.120	0.014	  0.094	3.782
  1.135	0.014	  0.117	3.784
  1.150	0.014	  0.141	3.786
  1.165	0.014	  0.164	3.789
  1.180	0.014	  0.187	3.791
  1.195	0.014	  0.209	3.794
  1.105	0.014	  0.073	3.780
  1.120	0.014	  0.097	3.783
  1.135	0.014	  0.121	3.785
  1.150	0.014	  0.144	3.788
  1.165	0.014	  0.168	3.790
  1.180	0.014	  0.191	3.793
  1.195	0.014	  0.213	3.795
  1.105	0.014	  0.070	3.779
  1.120	0.014	  0.094	3.782
  1.135	0.014	  0.117	3.784
  1.150	0.014	  0.141	3.786
  1.165	0.014	  0.164	3.789
  1.180	0.014	  0.187	3.791
  1.195	0.014	  0.209	3.794
  1.105	0.014	  0.073	3.780
  1.120	0.014	  0.097	3.783
  1.135	0.014	  0.121	3.785
  1.150	0.014	  0.144	3.788
  1.165	0.014	  0.168	3.790
  1.180	0.014	  0.191	3.793
  1.195	0.014	  0.213	3.795
  1.105	0.014	  0.070	3.779
  1.120	0.014	  0.094	3.782
  1.135	0.014	  0.117	3.784
  1.150	0.014	  0.141	3.786
  1.165	0.014	  0.164	3.789
  1.180	0.014	  0.187	3.791
  1.195	0.014	  0.209	3.794
  1.105	0.014	  0.073	3.780
  1.120	0.014	  0.097	3.783
  1.135	0.014	  0.121	3.785
  1.150	0.014	  0.144	3.788
  1.165	0.014	  0.168	3.790
  1.180	0.014	  0.191	3.793
  1.195	0.014	  0.213	3.795
  1.105	0.014	  0.070	3.779
  1.120	0.014	  0.094	3.782
  1.135	0.014	  0.117	3.784
  1.150	0.014	  0.141	3.786
  1.165	0.014	  0.164	3.789
  1.180	0.014	  0.187	3.791
  1.195	0.014	  0.209	3.794
  1.105	0.014	  0.073	3.780
  1.120	0.014	  0.097	3.783
  1.135	0.014	  0.121	3.785
  1.150	0.014	  0.144	3.788
  1.165	0.014	  0.168	3.790
  1.180	0.014	  0.191	3.793
  1.195	0.014	  0.213	3.795
  1.105	0.014	  0.070	3.779
  1.120	0.014	  0.094	3.782
  1.135	0.014	  0.117	3.784
  1.150	0.014	  0.141	3.786
  1.165	0.014	  0.164	3.789
  1.180	0.014	  0.187	3.791
  1.195	0.014	  0.209	3.794
  1.105	0.014	  0.073	3.780
  1.120	0.014	  0.097	3.783
  1.135	0.014	  0.121	3.785
  1.150	0.014	  0.144	3.788
  1.165	0.014	  0.168	3.790
  1.180	0.014	  0.191	3.793
  1.195	0.014	  0.213	3.795
  1.105	0.014	  0.070	3.779
  1.120	0.014	  0.094	3.782
  1.135	0.014	  0.117	3.784
  1.150	0.014	  0.141	3.786
  1.165	0.014	  0.164	3.789
  1.180	0.014	  0.187	3.791
  1.195	0.014	  0.209	3.794
  1.105	0.014	  0.073	3.780
  1.120	0.014	  0.097	3.783
  1.135	0.014	  0.121	3.785
  1.150	0.014	  0.145	3.788
  1.165	0.014	  0.168	3.790
  1.180	0.014	  0.191	3.793
  1.195	0.014	  0.214	3.795
  1.105	0.014	  0.070	3.779
  1.120	0.014	  0.094	3.782
  1.135	0.014	  0.118	3.784
  1.150	0.014	  0.141	3.787
  1.165	0.014	  0.164	3.789
  1.180	0.014	  0.187	3.792
  1.195	0.014	  0.210	3.794
  1.105	0.014	  0.074	3.780
  1.120	0.014	  0.098	3.783
  1.135	0.014	  0.122	3.785
  1.150	0.014	  0.145	3.788
  1.165	0.014	  0.168	3.790
  1.180	0.014	  0.192	3.793
  1.195	0.014	  0.214	3.795
  1.105	0.014	  0.071	3.779
  1.120	0.014	  0.095	3.782
  1.135	0.014	  0.119	3.784
  1.150	0.014	  0.142	3.787
  1.165	0.014	  0.165	3.789
  1.180	0.014	  0.188	3.792
  1.195	0.014	  0.210	3.794
  1.105	0.014	  0.074	3.780
  1.120	0.014	  0.098	3.783
  1.135	0.014	  0.122	3.786
  1.150	0.014	  0.146	3.788
  1.165	0.014	  0.169	3.790
  1.180	0.014	  0.192	3.793
  1.195	0.014	  0.215	3.795
  1.105	0.014	  0.072	3.779
  1.120	0.014	  0.096	3.782
  1.135	0.014	  0.120	3.784
  1.150	0.014	  0.143	3.787
  1.165	0.014	  0.166	3.789
  1.180	0.014	  0.189	3.792
  1.195	0.014	  0.212	3.794
  1.105	0.014	  0.075	3.780
  1.120	0.014	  0.099	3.783
  1.135	0.014	  0.123	3.786
  1.150	0.014	  0.147	3.788
  1.165	0.014	  0.170	3.790
  1.180	0.014	  0.193	3.793
  1.195	0.014	  0.216	3.795
  1.105	0.014	  0.073	3.780
  1.120	0.014	  0.097	3.782
  1.135	0.014	  0.121	3.785
  1.150	0.014	  0.144	3.787
  1.165	0.014	  0.168	3.790
  1.180	0.014	  0.190	3.792
  1.195	0.014	  0.213	3.794
  1.105	0.014	  0.076	3.781
  1.120	0.014	  0.100	3.783
  1.135	0.014	  0.124	3.786
  1.150	0.014	  0.148	3.788
  1.165	0.014	  0.171	3.791
  1.180	0.014	  0.194	3.793
  1.195	0.014	  0.217	3.795
  1.105	0.014	  0.074	3.780
  1.120	0.014	  0.098	3.782
  1.135	0.014	  0.122	3.785
  1.150	0.014	  0.146	3.787
  1.165	0.014	  0.169	3.790
  1.180	0.014	  0.192	3.792
  1.195	0.014	  0.215	3.795
  1.105	0.014	  0.077	3.781
  1.120	0.014	  0.102	3.783
  1.135	0.014	  0.126	3.786
  1.150	0.014	  0.149	3.788
  1.165	0.014	  0.173	3.791
  1.180	0.014	  0.196	3.793
  1.195	0.014	  0.218	3.796
  1.105	0.014	  0.076	3.780
  1.120	0.014	  0.100	3.783
  1.135	0.014	  0.124	3.785
  1.150	0.014	  0.148	3.788
  1.165	0.014	  0.171	3.790
  1.180	0.014	  0.194	3.793
  1.195	0.014	  0.217	3.795
  1.113	0.014	  0.091	3.782
  1.128	0.014	  0.115	3.785
  1.143	0.014	  0.139	3.787
  1.158	0.014	  0.162	3.790
  1.172	0.014	  0.185	3.792
  1.187	0.014	  0.208	3.794
  1.113	0.014	  0.090	3.782
  1.128	0.014	  0.114	3.784
  1.143	0.014	  0.137	3.787
  1.158	0.014	  0.161	3.789
  1.172	0.014	  0.184	3.792
  1.187	0.014	  0.207	3.794
  1.113	0.014	  0.092	3.782
  1.128	0.014	  0.116	3.785
  1.143	0.014	  0.140	3.787
  1.158	0.014	  0.164	3.790
  1.172	0.014	  0.187	3.792
  1.187	0.014	  0.210	3.794
  1.113	0.014	  0.091	3.782
  1.128	0.014	  0.115	3.784
  1.143	0.014	  0.139	3.787
  1.158	0.014	  0.162	3.789
  1.172	0.014	  0.185	3.792
  1.187	0.014	  0.208	3.794
  1.105	0.014	  0.081	3.781
  1.120	0.014	  0.106	3.783
  1.135	0.014	  0.130	3.786
  1.150	0.014	  0.153	3.788
  1.165	0.014	  0.177	3.791
  1.180	0.014	  0.200	3.793
  1.195	0.014	  0.223	3.796
  1.113	0.014	  0.092	3.782
  1.128	0.014	  0.116	3.784
  1.143	0.014	  0.140	3.787
  1.158	0.014	  0.164	3.789
  1.172	0.014	  0.187	3.792
  1.187	0.014	  0.210	3.794
  1.105	0.014	  0.083	3.781
  1.120	0.014	  0.108	3.784
  1.135	0.014	  0.132	3.786
  1.150	0.014	  0.156	3.788
  1.165	0.014	  0.179	3.791
  1.180	0.014	  0.202	3.793
  1.195	0.014	  0.225	3.796
  1.113	0.014	  0.094	3.782
  1.128	0.014	  0.118	3.784
  1.143	0.014	  0.142	3.787
  1.158	0.014	  0.166	3.789
  1.172	0.014	  0.189	3.792
  1.187	0.014	  0.212	3.794
  1.105	0.014	  0.086	3.781
  1.120	0.014	  0.110	3.784
  1.135	0.014	  0.134	3.786
  1.150	0.014	  0.158	3.789
  1.165	0.014	  0.182	3.791
  1.180	0.014	  0.205	3.794
  1.195	0.014	  0.228	3.796
  1.113	0.014	  0.096	3.782
  1.128	0.014	  0.120	3.784
  1.143	0.014	  0.144	3.787
  1.158	0.014	  0.168	3.789
  1.172	0.014	  0.192	3.792
  1.187	0.014	  0.215	3.794
  1.105	0.014	  0.088	3.781
  1.120	0.014	  0.113	3.784
  1.135	0.014	  0.137	3.786
  1.150	0.014	  0.161	3.789
  1.165	0.014	  0.185	3.791
  1.180	0.014	  0.208	3.794
  1.195	0.014	  0.232	3.796
  1.113	0.014	  0.099	3.782
  1.128	0.014	  0.123	3.784
  1.143	0.014	  0.148	3.787
  1.158	0.014	  0.171	3.789
  1.172	0.014	  0.195	3.792
  1.187	0.014	  0.218	3.794
  1.105	0.014	  0.092	3.781
  1.120	0.014	  0.117	3.784
  1.135	0.014	  0.141	3.786
  1.150	0.014	  0.165	3.789
  1.165	0.014	  0.189	3.791
  1.180	0.014	  0.213	3.794
  1.195	0.014	  0.236	3.796
  1.105	0.014	  0.090	3.781
  1.120	0.014	  0.115	3.783
  1.135	0.014	  0.139	3.786
  1.150	0.014	  0.163	3.788
  1.165	0.014	  0.187	3.791
  1.180	0.014	  0.211	3.793
  1.195	0.014	  0.234	3.796
  1.105	0.014	  0.097	3.782
  1.120	0.014	  0.122	3.784
  1.135	0.014	  0.146	3.787
  1.150	0.014	  0.171	3.789
  1.165	0.014	  0.195	3.792
  1.180	0.014	  0.218	3.794
  1.195	0.014	  0.242	3.796
  1.105	0.014	  0.094	3.781
  1.120	0.014	  0.119	3.784
  1.135	0.014	  0.144	3.786
  1.150	0.014	  0.168	3.788
  1.165	0.014	  0.192	3.791
  1.180	0.014	  0.216	3.793
  1.195	0.014	  0.240	3.796
  1.102	0.014	  0.096	3.781
  1.117	0.014	  0.122	3.784
  1.132	0.014	  0.147	3.786
  1.146	0.014	  0.171	3.789
  1.161	0.014	  0.196	3.791
  1.176	0.014	  0.220	3.794
  1.191	0.014	  0.244	3.796
  1.105	0.014	  0.100	3.781
  1.120	0.014	  0.125	3.784
  1.135	0.014	  0.150	3.786
  1.150	0.014	  0.175	3.789
  1.165	0.014	  0.199	3.791
  1.180	0.014	  0.223	3.794
  1.195	0.014	  0.247	3.796
  1.102	0.014	  0.104	3.782
  1.117	0.014	  0.130	3.784
  1.132	0.014	  0.155	3.787
  1.146	0.014	  0.180	3.789
  1.161	0.014	  0.205	3.792
  1.176	0.014	  0.229	3.794
  1.191	0.014	  0.253	3.796
  1.105	0.014	  0.108	3.781
  1.120	0.014	  0.133	3.784
  1.135	0.014	  0.158	3.786
  1.150	0.014	  0.183	3.789
  1.165	0.014	  0.208	3.792
  1.180	0.014	  0.232	3.794
  1.195	0.014	  0.256	3.796
  1.102	0.014	  0.114	3.782
  1.117	0.014	  0.140	3.784
  1.132	0.014	  0.166	3.787
  1.146	0.014	  0.191	3.789
  1.161	0.014	  0.216	3.792
  1.176	0.014	  0.241	3.794
  1.191	0.014	  0.266	3.796
  1.102	0.014	  0.111	3.781
  1.117	0.014	  0.136	3.784
  1.132	0.014	  0.162	3.786
  1.146	0.014	  0.188	3.789
  1.161	0.014	  0.213	3.791
  1.176	0.014	  0.238	3.794
  1.191	0.014	  0.262	3.796
  1.102	0.014	  0.127	3.782
  1.117	0.014	  0.154	3.785
  1.132	0.014	  0.180	3.787
  1.146	0.014	  0.206	3.790
  1.161	0.014	  0.231	3.792
  1.176	0.014	  0.257	3.795
  1.191	0.014	  0.282	3.797
  1.102	0.014	  0.123	3.781
  1.117	0.014	  0.149	3.784
  1.132	0.014	  0.176	3.786
  1.146	0.014	  0.202	3.789
  1.161	0.014	  0.227	3.792
  1.176	0.014	  0.253	3.794
  1.191	0.014	  0.278	3.796
  1.113	0.014	  0.164	3.785
  1.128	0.014	  0.191	3.787
  1.143	0.014	  0.218	3.790
  1.158	0.014	  0.244	3.792
  1.172	0.014	  0.270	3.794
  1.187	0.014	  0.296	3.797
  1.102	0.014	  0.139	3.782
  1.117	0.014	  0.166	3.784
  1.132	0.014	  0.193	3.787
  1.146	0.014	  0.220	3.790
  1.161	0.014	  0.246	3.792
  1.176	0.014	  0.272	3.794
  1.191	0.014	  0.298	3.797
  1.102	0.014	  0.166	3.783
  1.117	0.014	  0.194	3.786
  1.132	0.014	  0.222	3.788
  1.146	0.014	  0.249	3.790
  1.161	0.014	  0.276	3.793
  1.176	0.014	  0.303	3.795
  1.191	0.014	  0.329	3.797
  1.113	0.014	  0.182	3.785
  1.128	0.014	  0.210	3.787
  1.143	0.014	  0.237	3.790
  1.158	0.014	  0.264	3.792
  1.172	0.014	  0.292	3.794
  1.187	0.014	  0.318	3.796
  1.109	0.014	  0.210	3.785
  1.124	0.014	  0.238	3.787
