#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-11-09T23:53:03 [V7.32.5]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	protocol=ASU	
#INFO	request_date=2023-11-09T23:53:03	
#INFO	request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/537/A146&tab:{J/A+A/537/A146/tables}&tab:{J/A+A/537/A146/iso}&key:source=J/A+A/537/A146&HTTPPRM:&&-ref=VIZ654d5c4f1a99a0&-out.max=50&-out.form=HTML Table&-order=I&-oc.form=sexa&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&
#-source=J/A+A/537/A146/tables,J/A+A/537/A146/iso
#-order=I
#-out=Mini
#Mini=120
#track=track
#-out=Zini
#Zini=0.014
#-out=logL
#-out=logTe
#iso=iso
#
#INFO	contact=cds-question@unistra.fr	
#INFO	version=7.32.5	
#INFO	-out.max=unlimited	
#INFO	CatalogsExamined=2	
#  2 catalogues with potential matches were examined.
#

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	
#INFO	publisher=CDS	
#INFO	creator=Ekstrom S.	
#INFO	related_resource=bibcode:2012A&A...537A.146E	
#INFO	landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	
#INFO	publication_id=doi:10.26093/cds/vizier.35370146	
#INFO	publication_date=2012-04-03	
#INFO	curation_level=RESEARCH	
#INFO	rights=https://cds.unistra.fr/vizier-org/licences_vizier.html	
#Table	J_A_A_537_A146_tables:
#Name: J/A+A/537/A146/tables
#Title: Evolutionary tracks
#Column	Mini	(F6.2)	Initial mass	[ucd=phys.mass]
#Column	Zini	(F6.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
Mini	Zini	logL	logTe
120.00	 0.014	  5.905	4.642
120.00	 0.014	  5.905	4.642
120.00	 0.014	  5.905	4.641
120.00	 0.014	  5.905	4.641
120.00	 0.014	  5.904	4.641
120.00	 0.014	  5.904	4.640
120.00	 0.014	  5.904	4.640
120.00	 0.014	  5.904	4.640
120.00	 0.014	  5.903	4.639
120.00	 0.014	  5.903	4.639
120.00	 0.014	  5.903	4.639
120.00	 0.014	  5.903	4.639
120.00	 0.014	  5.902	4.638
120.00	 0.014	  5.902	4.638
120.00	 0.014	  5.902	4.637
120.00	 0.014	  5.901	4.640
120.00	 0.014	  5.901	4.640
120.00	 0.014	  5.901	4.639
120.00	 0.014	  5.900	4.639
120.00	 0.014	  5.900	4.639
120.00	 0.014	  5.900	4.639
120.00	 0.014	  5.900	4.638
120.00	 0.014	  5.899	4.638
120.00	 0.014	  5.899	4.638
120.00	 0.014	  5.899	4.637
120.00	 0.014	  5.898	4.637
120.00	 0.014	  5.898	4.637
120.00	 0.014	  5.898	4.637
120.00	 0.014	  5.897	4.637
120.00	 0.014	  5.897	4.637
120.00	 0.014	  5.896	4.636
120.00	 0.014	  5.896	4.636
120.00	 0.014	  5.896	4.636
120.00	 0.014	  5.895	4.635
120.00	 0.014	  5.895	4.635
120.00	 0.014	  5.894	4.634
120.00	 0.014	  5.894	4.634
120.00	 0.014	  5.893	4.633
120.00	 0.014	  5.893	4.633
120.00	 0.014	  5.893	4.632
120.00	 0.014	  5.892	4.632
120.00	 0.014	  5.892	4.632
120.00	 0.014	  5.891	4.631
120.00	 0.014	  5.891	4.631
120.00	 0.014	  5.890	4.630
120.00	 0.014	  5.890	4.630
120.00	 0.014	  5.889	4.629
120.00	 0.014	  5.889	4.629
120.00	 0.014	  5.888	4.628
120.00	 0.014	  5.888	4.628
120.00	 0.014	  5.887	4.628
120.00	 0.014	  5.887	4.627
120.00	 0.014	  5.886	4.627
120.00	 0.014	  5.886	4.626
120.00	 0.014	  5.885	4.626
120.00	 0.014	  5.884	4.625
120.00	 0.014	  5.884	4.625
120.00	 0.014	  5.883	4.625
120.00	 0.014	  5.883	4.624
120.00	 0.014	  5.882	4.624
120.00	 0.014	  5.882	4.623
120.00	 0.014	  5.881	4.623
120.00	 0.014	  5.881	4.622
120.00	 0.014	  5.880	4.622
120.00	 0.014	  5.879	4.622
120.00	 0.014	  5.879	4.621
120.00	 0.014	  5.878	4.621
120.00	 0.014	  5.877	4.621
120.00	 0.014	  5.877	4.620
120.00	 0.014	  5.876	4.620
120.00	 0.014	  5.876	4.619
120.00	 0.014	  5.875	4.619
120.00	 0.014	  5.874	4.618
120.00	 0.014	  5.874	4.618
120.00	 0.014	  5.873	4.618
120.00	 0.014	  5.872	4.617
120.00	 0.014	  5.872	4.617
120.00	 0.014	  5.871	4.617
120.00	 0.014	  5.870	4.616
120.00	 0.014	  5.870	4.616
120.00	 0.014	  5.869	4.616
120.00	 0.014	  5.868	4.616
120.00	 0.014	  5.867	4.615
120.00	 0.014	  5.867	4.615
120.00	 0.014	  5.866	4.614
120.00	 0.014	  5.865	4.614
120.00	 0.014	  5.865	4.614
120.00	 0.014	  5.864	4.613
120.00	 0.014	  5.863	4.613
120.00	 0.014	  5.862	4.614
120.00	 0.014	  5.861	4.617
120.00	 0.014	  5.861	4.620
120.00	 0.014	  5.860	4.624
120.00	 0.014	  5.859	4.625
120.00	 0.014	  5.858	4.626
120.00	 0.014	  5.857	4.626
120.00	 0.014	  5.857	4.625
120.00	 0.014	  5.856	4.626
120.00	 0.014	  5.855	4.626
120.00	 0.014	  5.850	4.629
120.00	 0.014	  5.845	4.632
120.00	 0.014	  5.840	4.640
120.00	 0.014	  5.835	4.651
120.00	 0.014	  5.830	4.663
120.00	 0.014	  5.826	4.675
120.00	 0.014	  5.822	4.686
120.00	 0.014	  5.818	4.696
120.00	 0.014	  5.815	4.705
120.00	 0.014	  5.812	4.714
120.00	 0.014	  5.809	4.722
120.00	 0.014	  5.807	4.730
120.00	 0.014	  5.804	4.737
120.00	 0.014	  5.802	4.745
120.00	 0.014	  5.800	4.752
120.00	 0.014	  5.799	4.760
120.00	 0.014	  5.798	4.769
120.00	 0.014	  5.798	4.778
120.00	 0.014	  5.800	4.788
120.00	 0.014	  5.915	4.866
120.00	 0.014	  5.917	4.869
120.00	 0.014	  5.918	4.870
120.00	 0.014	  5.919	4.871
120.00	 0.014	  5.919	4.872
120.00	 0.014	  5.920	4.872
120.00	 0.014	  5.920	4.873
120.00	 0.014	  5.920	4.873
120.00	 0.014	  5.921	4.873
120.00	 0.014	  5.921	4.873
120.00	 0.014	  5.921	4.874
120.00	 0.014	  5.921	4.874
120.00	 0.014	  5.922	4.874
120.00	 0.014	  5.922	4.874
120.00	 0.014	  5.922	4.875
120.00	 0.014	  5.922	4.875
120.00	 0.014	  5.922	4.875
120.00	 0.014	  5.922	4.875
120.00	 0.014	  5.923	4.875
120.00	 0.014	  5.923	4.876
120.00	 0.014	  5.923	4.876
120.00	 0.014	  5.923	4.876
120.00	 0.014	  5.923	4.876
120.00	 0.014	  5.924	4.876
120.00	 0.014	  5.924	4.877
120.00	 0.014	  5.924	4.877
120.00	 0.014	  5.925	4.877
120.00	 0.014	  5.925	4.878
120.00	 0.014	  5.926	4.879
120.00	 0.014	  5.927	4.880
120.00	 0.014	  5.933	4.885

#Table	J_A_A_537_A146_iso:
#Name: J/A+A/537/A146/iso
#Title: Isochrnones
#Column	Mini	(F7.3)	Initial mass	[ucd=phys.mass]
#Column	Zini	(F5.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
