#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-11-09T23:52:02 [V7.32.5]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	protocol=ASU	
#INFO	request_date=2023-11-09T23:52:02	
#INFO	request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/537/A146&tab:{J/A+A/537/A146/tables}&tab:{J/A+A/537/A146/iso}&key:source=J/A+A/537/A146&HTTPPRM:&&-ref=VIZ654d5c4f1a99a0&-out.max=50&-out.form=HTML Table&-order=I&-oc.form=sexa&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&
#-source=J/A+A/537/A146/tables,J/A+A/537/A146/iso
#-order=I
#-out=Mini
#Mini=20
#track=track
#-out=Zini
#Zini=0.014
#-out=logL
#-out=logTe
#iso=iso
#
#INFO	contact=cds-question@unistra.fr	
#INFO	version=7.32.5	
#INFO	-out.max=unlimited	
#INFO	CatalogsExamined=2	
#  2 catalogues with potential matches were examined.
#

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	
#INFO	publisher=CDS	
#INFO	creator=Ekstrom S.	
#INFO	related_resource=bibcode:2012A&A...537A.146E	
#INFO	landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	
#INFO	publication_id=doi:10.26093/cds/vizier.35370146	
#INFO	publication_date=2012-04-03	
#INFO	curation_level=RESEARCH	
#INFO	rights=https://cds.unistra.fr/vizier-org/licences_vizier.html	
#Table	J_A_A_537_A146_tables:
#Name: J/A+A/537/A146/tables
#Title: Evolutionary tracks
#Column	Mini	(F6.2)	Initial mass	[ucd=phys.mass]
#Column	Zini	(F6.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
Mini	Zini	logL	logTe
 20.00	 0.014	  5.151	3.579
 20.00	 0.014	  5.150	3.579
 20.00	 0.014	  5.150	3.579
 20.00	 0.014	  5.150	3.579
 20.00	 0.014	  5.150	3.579
 20.00	 0.014	  5.150	3.579
 20.00	 0.014	  5.150	3.579
 20.00	 0.014	  5.150	3.580
 20.00	 0.014	  5.150	3.580
 20.00	 0.014	  5.149	3.580
 20.00	 0.014	  5.149	3.580
 20.00	 0.014	  5.149	3.580
 20.00	 0.014	  5.149	3.580
 20.00	 0.014	  5.149	3.580
 20.00	 0.014	  5.149	3.580
 20.00	 0.014	  5.149	3.580
 20.00	 0.014	  5.149	3.581
 20.00	 0.014	  5.149	3.581
 20.00	 0.014	  5.149	3.581
 20.00	 0.014	  5.148	3.581
 20.00	 0.014	  5.148	3.581
 20.00	 0.014	  5.148	3.581
 20.00	 0.014	  5.148	3.581
 20.00	 0.014	  5.148	3.581
 20.00	 0.014	  5.148	3.581
 20.00	 0.014	  5.148	3.581
 20.00	 0.014	  5.148	3.581
 20.00	 0.014	  5.148	3.581
 20.00	 0.014	  5.148	3.582
 20.00	 0.014	  5.147	3.582
 20.00	 0.014	  5.147	3.581
 20.00	 0.014	  5.147	3.582
 20.00	 0.014	  5.147	3.582
 20.00	 0.014	  5.147	3.582
 20.00	 0.014	  5.147	3.582
 20.00	 0.014	  5.147	3.582
 20.00	 0.014	  5.147	3.583
 20.00	 0.014	  5.146	3.582
 20.00	 0.014	  5.147	3.583
 20.00	 0.014	  5.147	3.582
 20.00	 0.014	  5.146	3.582
 20.00	 0.014	  5.147	3.582
 20.00	 0.014	  5.146	3.582
 20.00	 0.014	  5.146	3.583
 20.00	 0.014	  5.146	3.583
 20.00	 0.014	  5.146	3.583
 20.00	 0.014	  5.146	3.583
 20.00	 0.014	  5.145	3.583
 20.00	 0.014	  5.145	3.583
 20.00	 0.014	  5.145	3.583
 20.00	 0.014	  5.145	3.584
 20.00	 0.014	  5.145	3.584
 20.00	 0.014	  5.145	3.584
 20.00	 0.014	  5.145	3.584
 20.00	 0.014	  5.145	3.584
 20.00	 0.014	  5.145	3.584
 20.00	 0.014	  5.144	3.584
 20.00	 0.014	  5.144	3.585
 20.00	 0.014	  5.144	3.585
 20.00	 0.014	  5.144	3.585
 20.00	 0.014	  5.144	3.585
 20.00	 0.014	  5.144	3.585
 20.00	 0.014	  5.144	3.585
 20.00	 0.014	  5.143	3.585
 20.00	 0.014	  5.143	3.586
 20.00	 0.014	  5.143	3.586
 20.00	 0.014	  5.143	3.586
 20.00	 0.014	  5.143	3.586
 20.00	 0.014	  5.143	3.586
 20.00	 0.014	  5.142	3.587
 20.00	 0.014	  5.142	3.587
 20.00	 0.014	  5.142	3.587
 20.00	 0.014	  5.142	3.587
 20.00	 0.014	  5.141	3.587
 20.00	 0.014	  5.141	3.588
 20.00	 0.014	  5.141	3.588
 20.00	 0.014	  5.141	3.588
 20.00	 0.014	  5.141	3.589
 20.00	 0.014	  5.140	3.589
 20.00	 0.014	  5.140	3.589
 20.00	 0.014	  5.140	3.590
 20.00	 0.014	  5.139	3.590
 20.00	 0.014	  5.139	3.591
 20.00	 0.014	  5.139	3.591
 20.00	 0.014	  5.139	3.592
 20.00	 0.014	  5.138	3.592
 20.00	 0.014	  5.138	3.593
 20.00	 0.014	  5.137	3.594
 20.00	 0.014	  5.137	3.594
 20.00	 0.014	  5.137	3.595
 20.00	 0.014	  5.137	3.596
 20.00	 0.014	  5.137	3.599
 20.00	 0.014	  5.136	3.603
 20.00	 0.014	  5.136	3.607
 20.00	 0.014	  5.136	3.612
 20.00	 0.014	  5.136	3.618
 20.00	 0.014	  5.135	3.624
 20.00	 0.014	  5.135	3.629
 20.00	 0.014	  5.135	3.635
 20.00	 0.014	  5.134	3.641
 20.00	 0.014	  5.134	3.649
 20.00	 0.014	  5.133	3.656
 20.00	 0.014	  5.133	3.666
 20.00	 0.014	  5.132	3.682
 20.00	 0.014	  5.132	3.702
 20.00	 0.014	  5.133	3.726
 20.00	 0.014	  5.131	3.702
 20.00	 0.014	  5.132	3.722
 20.00	 0.014	  5.132	3.761
 20.00	 0.014	  5.131	3.815
 20.00	 0.014	  5.132	3.828
 20.00	 0.014	  5.132	3.829
 20.00	 0.014	  5.132	3.830
 20.00	 0.014	  5.132	3.836
 20.00	 0.014	  5.132	3.847
 20.00	 0.014	  5.132	3.856
 20.00	 0.014	  5.132	3.857
 20.00	 0.014	  5.132	3.857
 20.00	 0.014	  5.132	3.858
 20.00	 0.014	  5.132	3.859
 20.00	 0.014	  5.132	3.861
 20.00	 0.014	  5.133	3.864
 20.00	 0.014	  5.133	3.866
 20.00	 0.014	  5.133	3.869
 20.00	 0.014	  5.133	3.871
 20.00	 0.014	  5.133	3.874
 20.00	 0.014	  5.133	3.879
 20.00	 0.014	  5.133	3.884
 20.00	 0.014	  5.133	3.892
 20.00	 0.014	  5.133	3.899
 20.00	 0.014	  5.130	3.970
 20.00	 0.014	  5.129	4.001
 20.00	 0.014	  5.111	4.228
 20.00	 0.014	  5.111	4.250
 20.00	 0.014	  5.110	4.276
 20.00	 0.014	  5.109	4.302
 20.00	 0.014	  5.107	4.332
 20.00	 0.014	  5.105	4.366
 20.00	 0.014	  5.102	4.400
 20.00	 0.014	  5.104	4.404
 20.00	 0.014	  5.107	4.404
 20.00	 0.014	  5.109	4.405
 20.00	 0.014	  5.113	4.405
 20.00	 0.014	  5.116	4.405
 20.00	 0.014	  5.118	4.406
 20.00	 0.014	  5.121	4.406
 20.00	 0.014	  5.125	4.408
 20.00	 0.014	  5.129	4.409
 20.00	 0.014	  5.137	4.408
 20.00	 0.014	  5.168	4.265
 20.00	 0.014	  5.193	4.237
 20.00	 0.014	  5.267	4.231
 20.00	 0.014	  5.276	4.220
 20.00	 0.014	  5.278	4.216
 20.00	 0.014	  5.278	4.213
 20.00	 0.014	  5.278	4.212
 20.00	 0.014	  5.278	4.212
 20.00	 0.014	  5.279	4.211
 20.00	 0.014	  5.279	4.211
 20.00	 0.014	  5.279	4.209
 20.00	 0.014	  5.279	4.205
 20.00	 0.014	  5.279	4.204
 20.00	 0.014	  5.280	4.203
 20.00	 0.014	  5.279	4.202
 20.00	 0.014	  5.279	3.955
 20.00	 0.014	  5.279	4.203
 20.00	 0.014	  5.279	4.203
 20.00	 0.014	  5.280	4.202
 20.00	 0.014	  5.280	4.202
 20.00	 0.014	  5.280	3.955
 20.00	 0.014	  5.280	4.202
 20.00	 0.014	  5.280	3.955
 20.00	 0.014	  5.280	3.955
 20.00	 0.014	  5.280	3.955
 20.00	 0.014	  5.280	3.955
 20.00	 0.014	  5.280	3.955
 20.00	 0.014	  5.280	4.202
 20.00	 0.014	  5.280	3.956
 20.00	 0.014	  5.280	4.203
 20.00	 0.014	  5.280	4.204
 20.00	 0.014	  5.281	4.206
 20.00	 0.014	  5.284	4.202
 20.00	 0.014	  5.281	4.206

#Table	J_A_A_537_A146_iso:
#Name: J/A+A/537/A146/iso
#Title: Isochrnones
#Column	Mini	(F7.3)	Initial mass	[ucd=phys.mass]
#Column	Zini	(F5.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
Mini	Zini	logL	logTe
Msun	 	[Lsun]	[K]
-------	-----	-------	-----
 20.036	0.014	  4.713	4.533
 20.155	0.014	  4.721	4.533
 20.274	0.014	  4.728	4.534
 20.393	0.014	  4.735	4.535
 20.513	0.014	  4.742	4.536
 20.632	0.014	  4.749	4.536
 20.751	0.014	  4.756	4.537
 20.870	0.014	  4.764	4.538
 20.989	0.014	  4.770	4.539
 20.088	0.014	  4.707	4.527
 20.207	0.014	  4.714	4.528
 20.326	0.014	  4.722	4.529
 20.446	0.014	  4.729	4.530
 20.565	0.014	  4.736	4.531
 20.684	0.014	  4.743	4.532
 20.803	0.014	  4.750	4.532
 20.922	0.014	  4.758	4.533
 20.036	0.014	  4.745	4.527
 20.155	0.014	  4.753	4.527
 20.274	0.014	  4.760	4.528
 20.393	0.014	  4.768	4.528
 20.513	0.014	  4.775	4.529
 20.632	0.014	  4.782	4.530
 20.751	0.014	  4.790	4.530
 20.870	0.014	  4.797	4.531
 20.989	0.014	  4.804	4.531
 20.088	0.014	  4.739	4.523
 20.207	0.014	  4.747	4.524
 20.326	0.014	  4.754	4.524
 20.446	0.014	  4.762	4.525
 20.565	0.014	  4.769	4.526
 20.684	0.014	  4.777	4.527
 20.803	0.014	  4.784	4.527
 20.922	0.014	  4.791	4.528
 20.036	0.014	  4.790	4.514
 20.155	0.014	  4.798	4.514
 20.274	0.014	  4.806	4.515
 20.393	0.014	  4.814	4.515
 20.513	0.014	  4.822	4.515
 20.632	0.014	  4.829	4.516
 20.751	0.014	  4.837	4.516
 20.870	0.014	  4.845	4.516
 20.989	0.014	  4.852	4.516
 20.088	0.014	  4.784	4.516
 20.207	0.014	  4.792	4.516
 20.326	0.014	  4.800	4.517
 20.446	0.014	  4.808	4.517
 20.565	0.014	  4.816	4.518
 20.684	0.014	  4.823	4.518
 20.803	0.014	  4.831	4.519
 20.922	0.014	  4.839	4.520
 20.036	0.014	  4.858	4.484
 20.155	0.014	  4.867	4.484
 20.274	0.014	  4.876	4.483
 20.393	0.014	  4.884	4.483
 20.513	0.014	  4.892	4.482
 20.632	0.014	  4.901	4.481
 20.751	0.014	  4.909	4.480
 20.870	0.014	  4.918	4.480
 20.989	0.014	  4.926	4.479
 20.088	0.014	  4.848	4.501
 20.207	0.014	  4.857	4.502
 20.326	0.014	  4.865	4.502
 20.446	0.014	  4.874	4.502
 20.565	0.014	  4.882	4.503
 20.684	0.014	  4.890	4.503
 20.803	0.014	  4.898	4.503
 20.922	0.014	  4.907	4.503
 20.027	0.014	  5.076	4.044
 20.056	0.014	  5.077	4.034
 20.086	0.014	  5.078	4.025
 20.116	0.014	  5.078	4.016
 20.131	0.014	  5.079	4.011
 20.146	0.014	  5.080	4.005
 20.161	0.014	  5.080	3.999
 20.176	0.014	  5.081	3.993
 20.190	0.014	  5.081	3.987
 20.205	0.014	  5.082	3.980
 20.220	0.014	  5.082	3.974
 20.235	0.014	  5.083	3.968
 20.250	0.014	  5.083	3.960
 20.265	0.014	  5.084	3.953
 20.280	0.014	  5.084	3.946
 20.287	0.014	  5.084	3.942
 20.295	0.014	  5.084	3.938
 20.302	0.014	  5.084	3.933
 20.310	0.014	  5.085	3.929
 20.313	0.014	  5.085	3.927
 20.317	0.014	  5.085	3.924
 20.321	0.014	  5.085	3.922
 20.325	0.014	  5.085	3.920
 20.328	0.014	  5.085	3.918
 20.332	0.014	  5.085	3.916
 20.336	0.014	  5.085	3.913
 20.339	0.014	  5.085	3.911
 20.343	0.014	  5.085	3.909
 20.347	0.014	  5.086	3.906
 20.351	0.014	  5.086	3.904
 20.354	0.014	  5.086	3.902
 20.358	0.014	  5.086	3.899
 20.362	0.014	  5.086	3.897
 20.366	0.014	  5.086	3.894
 20.369	0.014	  5.086	3.892
 20.373	0.014	  5.086	3.889
 20.377	0.014	  5.086	3.887
 20.380	0.014	  5.086	3.884
 20.384	0.014	  5.086	3.882
 20.388	0.014	  5.086	3.879
 20.392	0.014	  5.086	3.877
 20.395	0.014	  5.086	3.875
 20.403	0.014	  5.087	3.871
 20.410	0.014	  5.087	3.868
 20.418	0.014	  5.088	3.864
 20.425	0.014	  5.088	3.860
 20.433	0.014	  5.088	3.857
 20.440	0.014	  5.089	3.853
 20.448	0.014	  5.089	3.850
 20.451	0.014	  5.089	3.848
 20.455	0.014	  5.089	3.846
 20.459	0.014	  5.089	3.844
 20.462	0.014	  5.090	3.842
 20.466	0.014	  5.090	3.840
 20.470	0.014	  5.090	3.838
 20.474	0.014	  5.090	3.836
 20.477	0.014	  5.090	3.834
 20.481	0.014	  5.090	3.832
 20.485	0.014	  5.091	3.830
 20.488	0.014	  5.091	3.828
 20.492	0.014	  5.091	3.826
 20.496	0.014	  5.091	3.824
 20.500	0.014	  5.091	3.822
 20.503	0.014	  5.092	3.820
 20.507	0.014	  5.092	3.818
 20.511	0.014	  5.092	3.816
 20.515	0.014	  5.092	3.813
 20.518	0.014	  5.092	3.811
 20.522	0.014	  5.092	3.809
 20.526	0.014	  5.092	3.806
 20.529	0.014	  5.092	3.804
 20.533	0.014	  5.092	3.802
 20.537	0.014	  5.092	3.799
 20.541	0.014	  5.092	3.797
 20.544	0.014	  5.093	3.795
 20.548	0.014	  5.093	3.792
 20.552	0.014	  5.093	3.790
 20.556	0.014	  5.093	3.788
 20.559	0.014	  5.093	3.785
 20.563	0.014	  5.093	3.783
 20.567	0.014	  5.093	3.781
 20.569	0.014	  5.093	3.779
 20.570	0.014	  5.093	3.777
 20.572	0.014	  5.093	3.774
 20.574	0.014	  5.093	3.772
 20.576	0.014	  5.093	3.769
 20.578	0.014	  5.093	3.767
 20.579	0.014	  5.093	3.765
 20.580	0.014	  5.093	3.764
 20.581	0.014	  5.093	3.763
 20.582	0.014	  5.093	3.762
 20.583	0.014	  5.093	3.760
 20.583	0.014	  5.093	3.759
 20.584	0.014	  5.093	3.758
 20.585	0.014	  5.093	3.757
 20.586	0.014	  5.093	3.756
 20.587	0.014	  5.093	3.754
 20.588	0.014	  5.092	3.753
 20.589	0.014	  5.092	3.752
 20.590	0.014	  5.092	3.750
 20.591	0.014	  5.092	3.749
 20.592	0.014	  5.092	3.748
 20.593	0.014	  5.092	3.747
 20.594	0.014	  5.092	3.746
 20.595	0.014	  5.092	3.744
 20.596	0.014	  5.092	3.743
 20.597	0.014	  5.092	3.742
 20.597	0.014	  5.092	3.741
 20.598	0.014	  5.092	3.739
 20.599	0.014	  5.092	3.738
 20.600	0.014	  5.092	3.737
 20.601	0.014	  5.092	3.736
 20.602	0.014	  5.092	3.734
 20.603	0.014	  5.092	3.733
 20.604	0.014	  5.092	3.732
 20.605	0.014	  5.092	3.731
 20.606	0.014	  5.092	3.730
 20.607	0.014	  5.092	3.728
 20.608	0.014	  5.092	3.727
 20.609	0.014	  5.092	3.726
 20.610	0.014	  5.092	3.725
 20.610	0.014	  5.092	3.723
 20.611	0.014	  5.092	3.722
 20.612	0.014	  5.092	3.721
 20.613	0.014	  5.092	3.720
 20.614	0.014	  5.092	3.718
 20.615	0.014	  5.092	3.717
 20.616	0.014	  5.092	3.716
 20.617	0.014	  5.092	3.715
 20.618	0.014	  5.092	3.713
 20.619	0.014	  5.091	3.711
 20.620	0.014	  5.091	3.710
 20.621	0.014	  5.090	3.708
 20.622	0.014	  5.090	3.706
 20.623	0.014	  5.090	3.704
 20.623	0.014	  5.090	3.703
 20.624	0.014	  5.090	3.702
 20.624	0.014	  5.089	3.702
 20.624	0.014	  5.089	3.701
 20.625	0.014	  5.089	3.700
 20.625	0.014	  5.089	3.699
 20.626	0.014	  5.089	3.698
 20.626	0.014	  5.088	3.697
 20.627	0.014	  5.088	3.696
 20.627	0.014	  5.088	3.695
 20.628	0.014	  5.088	3.694
 20.628	0.014	  5.088	3.694
 20.629	0.014	  5.088	3.693
 20.629	0.014	  5.088	3.692
 20.630	0.014	  5.087	3.691
 20.630	0.014	  5.087	3.690
 20.631	0.014	  5.087	3.689
 20.631	0.014	  5.087	3.688
 20.631	0.014	  5.087	3.687
 20.632	0.014	  5.086	3.686
 20.632	0.014	  5.086	3.686
 20.633	0.014	  5.086	3.685
 20.633	0.014	  5.086	3.684
 20.634	0.014	  5.086	3.683
 20.634	0.014	  5.086	3.682
 20.635	0.014	  5.086	3.681
 20.635	0.014	  5.085	3.680
 20.636	0.014	  5.085	3.679
 20.636	0.014	  5.085	3.678
 20.637	0.014	  5.085	3.678
 20.637	0.014	  5.085	3.677
 20.637	0.014	  5.085	3.676
 20.638	0.014	  5.084	3.675
 20.638	0.014	  5.084	3.674
 20.639	0.014	  5.084	3.673
 20.639	0.014	  5.084	3.672
 20.640	0.014	  5.084	3.671
 20.640	0.014	  5.084	3.670
 20.641	0.014	  5.083	3.670
 20.641	0.014	  5.083	3.669
 20.642	0.014	  5.083	3.668
 20.642	0.014	  5.083	3.667
 20.643	0.014	  5.083	3.666
 20.643	0.014	  5.083	3.665
 20.644	0.014	  5.082	3.664
 20.644	0.014	  5.082	3.663
 20.644	0.014	  5.082	3.662
 20.645	0.014	  5.082	3.662
 20.645	0.014	  5.082	3.661
 20.646	0.014	  5.082	3.660
 20.646	0.014	  5.081	3.659
 20.647	0.014	  5.081	3.658
 20.647	0.014	  5.081	3.657
 20.648	0.014	  5.081	3.656
 20.648	0.014	  5.081	3.655
 20.649	0.014	  5.081	3.654
 20.649	0.014	  5.080	3.654
 20.650	0.014	  5.080	3.653
 20.650	0.014	  5.080	3.652
 20.651	0.014	  5.080	3.651
 20.651	0.014	  5.080	3.650
 20.651	0.014	  5.080	3.649
 20.652	0.014	  5.080	3.648
 20.652	0.014	  5.079	3.648
 20.653	0.014	  5.079	3.647
 20.653	0.014	  5.079	3.646
 20.654	0.014	  5.079	3.645
 20.654	0.014	  5.079	3.644
 20.655	0.014	  5.078	3.643
 20.655	0.014	  5.078	3.642
 20.656	0.014	  5.078	3.641
 20.656	0.014	  5.078	3.640
 20.657	0.014	  5.078	3.640
 20.657	0.014	  5.078	3.639
 20.658	0.014	  5.078	3.638
 20.658	0.014	  5.077	3.637
 20.658	0.014	  5.077	3.636
 20.659	0.014	  5.077	3.635
 20.659	0.014	  5.077	3.634
 20.660	0.014	  5.077	3.633
 20.660	0.014	  5.076	3.632
 20.661	0.014	  5.076	3.631
 20.662	0.014	  5.076	3.629
 20.663	0.014	  5.076	3.627
 20.664	0.014	  5.075	3.626
 20.665	0.014	  5.075	3.624
 20.666	0.014	  5.075	3.622
 20.667	0.014	  5.074	3.620
 20.668	0.014	  5.074	3.618
 20.669	0.014	  5.074	3.617
 20.670	0.014	  5.073	3.615
 20.671	0.014	  5.073	3.613
 20.671	0.014	  5.073	3.612
 20.672	0.014	  5.072	3.610
 20.673	0.014	  5.072	3.608
 20.674	0.014	  5.072	3.606
 20.675	0.014	  5.071	3.604
 20.676	0.014	  5.071	3.603
 20.677	0.014	  5.071	3.601
 20.678	0.014	  5.070	3.599
 20.679	0.014	  5.070	3.598
 20.680	0.014	  5.070	3.596
 20.681	0.014	  5.069	3.594
 20.682	0.014	  5.069	3.592
 20.683	0.014	  5.069	3.591
 20.684	0.014	  5.068	3.589
 20.685	0.014	  5.068	3.587
 20.685	0.014	  5.068	3.585
 20.686	0.014	  5.068	3.584
 20.687	0.014	  5.067	3.582
 20.688	0.014	  5.067	3.580
 20.689	0.014	  5.066	3.578
 20.691	0.014	  5.067	3.578
 20.695	0.014	  5.067	3.578
 20.702	0.014	  5.068	3.577
 20.717	0.014	  5.070	3.576
 20.747	0.014	  5.072	3.574
 20.807	0.014	  5.075	3.575
 20.836	0.014	  5.077	3.576
 20.866	0.014	  5.078	3.578
 20.874	0.014	  5.078	3.580
 20.881	0.014	  5.079	3.581
 20.885	0.014	  5.078	3.581
 20.887	0.014	  5.078	3.582
 20.888	0.014	  5.079	3.584
 20.890	0.014	  5.079	3.586
 20.892	0.014	  5.079	3.588
 20.894	0.014	  5.079	3.590
 20.895	0.014	  5.080	3.590
 20.895	0.014	  5.080	3.591
 20.896	0.014	  5.080	3.592
 20.896	0.014	  5.080	3.594
 20.897	0.014	  5.080	3.595
 20.897	0.014	  5.080	3.596
 20.898	0.014	  5.080	3.597
 20.898	0.014	  5.080	3.598
 20.899	0.014	  5.080	3.599
 20.899	0.014	  5.080	3.600
 20.900	0.014	  5.080	3.601
 20.900	0.014	  5.080	3.602
 20.901	0.014	  5.080	3.604
 20.901	0.014	  5.080	3.605
 20.901	0.014	  5.080	3.606
 20.902	0.014	  5.080	3.607
 20.902	0.014	  5.080	3.608
 20.903	0.014	  5.080	3.609
 20.903	0.014	  5.080	3.610
 20.904	0.014	  5.080	3.611
 20.904	0.014	  5.080	3.612
 20.905	0.014	  5.080	3.614
 20.905	0.014	  5.080	3.615
 20.906	0.014	  5.080	3.616
 20.906	0.014	  5.080	3.617
 20.907	0.014	  5.080	3.619
 20.909	0.014	  5.080	3.619
 20.913	0.014	  5.081	3.620
 20.920	0.014	  5.081	3.621
 20.935	0.014	  5.082	3.622
 20.950	0.014	  5.082	3.624
 20.980	0.014	  5.084	3.625
 20.987	0.014	  5.085	3.625
 20.991	0.014	  5.085	3.623
 20.995	0.014	  5.085	3.622
 20.998	0.014	  5.085	3.620
 20.088	0.014	  4.946	4.468
 20.207	0.014	  4.955	4.468
 20.326	0.014	  4.964	4.467
 20.446	0.014	  4.974	4.467
 20.565	0.014	  4.983	4.466
 20.684	0.014	  4.992	4.466
 20.803	0.014	  5.001	4.465
 20.922	0.014	  5.010	4.465
 20.006	0.014	  5.149	3.582
 20.013	0.014	  5.149	3.584
 20.021	0.014	  5.149	3.585
 20.028	0.014	  5.149	3.586
 20.036	0.014	  5.149	3.588
 20.043	0.014	  5.150	3.590
 20.051	0.014	  5.149	3.591
 20.058	0.014	  5.150	3.592
 20.065	0.014	  5.150	3.594
 20.073	0.014	  5.150	3.596
 20.080	0.014	  5.150	3.597
 20.088	0.014	  5.150	3.599
 20.095	0.014	  5.150	3.600
 20.103	0.014	  5.150	3.602
 20.110	0.014	  5.150	3.604
 20.118	0.014	  5.150	3.605
 20.125	0.014	  5.150	3.607
 20.133	0.014	  5.150	3.609
 20.140	0.014	  5.151	3.610
 20.147	0.014	  5.151	3.612
 20.155	0.014	  5.151	3.614
 20.162	0.014	  5.151	3.615
 20.170	0.014	  5.151	3.617
 20.177	0.014	  5.151	3.619
 20.185	0.014	  5.151	3.620
 20.192	0.014	  5.151	3.622
 20.196	0.014	  5.151	3.623
 20.203	0.014	  5.151	3.625
 20.211	0.014	  5.151	3.626
 20.214	0.014	  5.151	3.627
 20.218	0.014	  5.151	3.628
 20.222	0.014	  5.151	3.629
 20.226	0.014	  5.151	3.630
 20.229	0.014	  5.151	3.631
 20.233	0.014	  5.151	3.632
 20.237	0.014	  5.151	3.633
 20.241	0.014	  5.151	3.634
 20.244	0.014	  5.150	3.636
 20.248	0.014	  5.150	3.636
 20.252	0.014	  5.150	3.638
 20.255	0.014	  5.150	3.639
 20.259	0.014	  5.150	3.640
 20.263	0.014	  5.150	3.641
 20.267	0.014	  5.150	3.642
 20.270	0.014	  5.150	3.643
 20.274	0.014	  5.150	3.645
 20.278	0.014	  5.150	3.646
 20.282	0.014	  5.149	3.647
 20.285	0.014	  5.150	3.648
 20.287	0.014	  5.150	3.649
 20.289	0.014	  5.150	3.650
 20.290	0.014	  5.150	3.651
 20.291	0.014	  5.150	3.652
 20.292	0.014	  5.150	3.653
 20.293	0.014	  5.150	3.654
 20.294	0.014	  5.150	3.655
 20.295	0.014	  5.150	3.656
 20.297	0.014	  5.150	3.658
 20.298	0.014	  5.150	3.659
 20.299	0.014	  5.150	3.660
 20.300	0.014	  5.150	3.661
 20.301	0.014	  5.150	3.662
 20.302	0.014	  5.150	3.663
 20.303	0.014	  5.150	3.664
 20.304	0.014	  5.150	3.665
 20.305	0.014	  5.150	3.666
 20.306	0.014	  5.150	3.668
 20.307	0.014	  5.150	3.669
 20.308	0.014	  5.150	3.670
 20.309	0.014	  5.150	3.672
 20.309	0.014	  5.150	3.673
 20.310	0.014	  5.150	3.674
 20.311	0.014	  5.150	3.676
 20.312	0.014	  5.150	3.677
 20.313	0.014	  5.150	3.678
 20.314	0.014	  5.150	3.679
 20.315	0.014	  5.150	3.681
 20.316	0.014	  5.150	3.682
 20.317	0.014	  5.150	3.683
 20.318	0.014	  5.150	3.684
 20.319	0.014	  5.150	3.685
 20.320	0.014	  5.149	3.686
 20.321	0.014	  5.149	3.687
 20.322	0.014	  5.149	3.688
 20.322	0.014	  5.149	3.690
 20.323	0.014	  5.149	3.691
 20.324	0.014	  5.149	3.692
 20.325	0.014	  5.149	3.694
 20.326	0.014	  5.149	3.695
 20.327	0.014	  5.149	3.697
 20.328	0.014	  5.149	3.698
 20.329	0.014	  5.149	3.700
 20.329	0.014	  5.149	3.701
 20.330	0.014	  5.149	3.702
 20.330	0.014	  5.149	3.703
 20.331	0.014	  5.149	3.704
 20.331	0.014	  5.149	3.705
 20.332	0.014	  5.149	3.707
 20.333	0.014	  5.149	3.708
 20.334	0.014	  5.149	3.710
 20.335	0.014	  5.149	3.711
 20.336	0.014	  5.149	3.713
 20.337	0.014	  5.149	3.714
 20.338	0.014	  5.149	3.716
 20.339	0.014	  5.149	3.718
 20.340	0.014	  5.149	3.720
 20.341	0.014	  5.149	3.722
 20.342	0.014	  5.149	3.724
 20.342	0.014	  5.149	3.726
 20.343	0.014	  5.149	3.727
 20.343	0.014	  5.149	3.729
 20.343	0.014	  5.149	3.730
 20.344	0.014	  5.149	3.731
 20.344	0.014	  5.149	3.733
 20.345	0.014	  5.149	3.734
 20.345	0.014	  5.148	3.735
 20.346	0.014	  5.148	3.737
 20.346	0.014	  5.148	3.738
 20.347	0.014	  5.148	3.740
 20.347	0.014	  5.148	3.741
 20.348	0.014	  5.148	3.743
 20.348	0.014	  5.148	3.745
 20.349	0.014	  5.148	3.747
 20.349	0.014	  5.149	3.749
 20.349	0.014	  5.149	3.751
 20.350	0.014	  5.149	3.752
 20.350	0.014	  5.149	3.754
 20.351	0.014	  5.149	3.756
 20.351	0.014	  5.149	3.758
 20.352	0.014	  5.149	3.760
 20.352	0.014	  5.149	3.761
 20.352	0.014	  5.149	3.762
 20.353	0.014	  5.149	3.764
