#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-11-10T01:07:31 [V7.32.5]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	protocol=ASU	
#INFO	request_date=2023-11-10T01:07:31	
#INFO	request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv	
#-oc.form=dec
#-out.max=1000
#-nav=cat:J/A+A/537/A146&tab:{J/A+A/537/A146/iso}&key:source=J/A+A/537/A146/iso&HTTPPRM:&-out.max=50&-out.form=HTML Table&-oc.form=sexa&
#-source=J/A+A/537/A146/iso
#-order=I
#-out=logAge
#logAge=7.5
#-out=iso
#iso=iso
#-out=Zini
#Zini=0.014
#-out=logL
#-out=logTe
#
#INFO	contact=cds-question@unistra.fr	
#INFO	version=7.32.5	
#INFO	-out.max=1000	

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	
#INFO	publisher=CDS	
#INFO	creator=Ekstrom S.	
#INFO	related_resource=bibcode:2012A&A...537A.146E	
#INFO	landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	
#INFO	publication_id=doi:10.26093/cds/vizier.35370146	
#INFO	publication_date=2012-04-03	
#INFO	curation_level=RESEARCH	
#INFO	rights=https://cds.unistra.fr/vizier-org/licences_vizier.html	
#Table	J_A_A_537_A146_iso:
#Name: J/A+A/537/A146/iso
#Title: Isochrnones
#Column	logAge	(F4.1)	Initial age	[ucd=time.age]
#Column	iso	(A3)	Isochrone for this age	[ucd=meta.ref.url]
#Column	Zini	(F5.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
logAge	iso	Zini	logL	logTe
 7.5	iso	0.014	  3.998	3.589
 7.5	iso	0.014	  4.010	3.587
 7.5	iso	0.014	  4.022	3.586
 7.5	iso	0.014	  4.034	3.585
 7.5	iso	0.014	  4.046	3.584
 7.5	iso	0.014	  4.058	3.582
 7.5	iso	0.014	  4.070	3.581
 7.5	iso	0.014	  4.082	3.580
 7.5	iso	0.014	  4.093	3.578
 7.5	iso	0.014	  4.105	3.577
 7.5	iso	0.014	  4.117	3.576
 7.5	iso	0.014	  4.129	3.574
 7.5	iso	0.014	  4.153	3.572
 7.5	iso	0.014	  4.177	3.569
 7.5	iso	0.014	  4.200	3.567
 7.5	iso	0.014	  4.224	3.564
 7.5	iso	0.014	  4.248	3.562
 7.5	iso	0.014	  4.272	3.559
 7.5	iso	0.014	  4.296	3.556
 7.5	iso	0.014	  4.339	3.554
 7.5	iso	0.014	  4.400	3.552
 7.5	iso	0.014	  4.461	3.549
 7.5	iso	0.014	  4.521	3.546
 7.5	iso	0.014	  4.538	3.544
 7.5	iso	0.014	 -0.591	3.688
 7.5	iso	0.014	 -0.582	3.690
 7.5	iso	0.014	 -0.573	3.691
 7.5	iso	0.014	 -0.563	3.693
 7.5	iso	0.014	 -0.554	3.694
 7.5	iso	0.014	 -0.545	3.695
 7.5	iso	0.014	 -0.536	3.697
 7.5	iso	0.014	 -0.526	3.698
 7.5	iso	0.014	 -0.517	3.700
 7.5	iso	0.014	 -0.508	3.701
 7.5	iso	0.014	 -0.499	3.702
 7.5	iso	0.014	 -0.490	3.704
 7.5	iso	0.014	 -0.481	3.705
 7.5	iso	0.014	 -0.472	3.706
 7.5	iso	0.014	 -0.463	3.708
 7.5	iso	0.014	 -0.455	3.709
 7.5	iso	0.014	 -0.446	3.711
 7.5	iso	0.014	 -0.437	3.712
 7.5	iso	0.014	 -0.428	3.713
 7.5	iso	0.014	 -0.420	3.715
 7.5	iso	0.014	 -0.411	3.716
 7.5	iso	0.014	 -0.402	3.717
 7.5	iso	0.014	 -0.394	3.718
 7.5	iso	0.014	 -0.385	3.720
 7.5	iso	0.014	 -0.377	3.721
 7.5	iso	0.014	 -0.368	3.722
 7.5	iso	0.014	 -0.360	3.724
 7.5	iso	0.014	 -0.352	3.725
 7.5	iso	0.014	 -0.343	3.726
 7.5	iso	0.014	 -0.335	3.727
 7.5	iso	0.014	 -0.326	3.728
 7.5	iso	0.014	 -0.318	3.730
 7.5	iso	0.014	 -0.310	3.731
 7.5	iso	0.014	 -0.302	3.732
 7.5	iso	0.014	 -0.293	3.733
 7.5	iso	0.014	 -0.285	3.734
 7.5	iso	0.014	 -0.277	3.735
 7.5	iso	0.014	 -0.269	3.736
 7.5	iso	0.014	 -0.261	3.737
 7.5	iso	0.014	 -0.253	3.738
 7.5	iso	0.014	 -0.245	3.740
 7.5	iso	0.014	 -0.229	3.742
 7.5	iso	0.014	 -0.213	3.744
 7.5	iso	0.014	 -0.197	3.746
 7.5	iso	0.014	 -0.182	3.748
 7.5	iso	0.014	 -0.166	3.750
 7.5	iso	0.014	 -0.151	3.752
 7.5	iso	0.014	 -0.136	3.755
 7.5	iso	0.014	 -0.120	3.756
 7.5	iso	0.014	 -0.105	3.758
 7.5	iso	0.014	 -0.090	3.760
 7.5	iso	0.014	 -0.074	3.762
 7.5	iso	0.014	 -0.059	3.764
 7.5	iso	0.014	 -0.044	3.765
 7.5	iso	0.014	 -0.030	3.767
 7.5	iso	0.014	 -0.015	3.769
 7.5	iso	0.014	  0.000	3.771
 7.5	iso	0.014	  0.014	3.772
 7.5	iso	0.014	  0.029	3.774
 7.5	iso	0.014	  0.043	3.776
 7.5	iso	0.014	  0.057	3.778
 7.5	iso	0.014	  0.070	3.779
 7.5	iso	0.014	  0.094	3.782
 7.5	iso	0.014	  0.118	3.784
 7.5	iso	0.014	  0.141	3.787
 7.5	iso	0.014	  0.164	3.789
 7.5	iso	0.014	  0.187	3.792
 7.5	iso	0.014	  0.210	3.794
 7.5	iso	0.014	  0.232	3.796
 7.5	iso	0.014	  0.254	3.799
 7.5	iso	0.014	  0.276	3.801
 7.5	iso	0.014	  0.298	3.804
 7.5	iso	0.014	  0.311	3.805
 7.5	iso	0.014	  0.323	3.806
 7.5	iso	0.014	  0.336	3.808
 7.5	iso	0.014	  0.348	3.809
 7.5	iso	0.014	  0.360	3.811
 7.5	iso	0.014	  0.372	3.812
 7.5	iso	0.014	  0.396	3.815
 7.5	iso	0.014	  0.420	3.818
 7.5	iso	0.014	  0.444	3.820
 7.5	iso	0.014	  0.466	3.823
 7.5	iso	0.014	  0.488	3.826
 7.5	iso	0.014	  0.509	3.829
 7.5	iso	0.014	  0.530	3.832
 7.5	iso	0.014	  0.551	3.834
 7.5	iso	0.014	  0.572	3.837
 7.5	iso	0.014	  0.592	3.840
 7.5	iso	0.014	  0.612	3.843
 7.5	iso	0.014	  0.633	3.846
 7.5	iso	0.014	  0.652	3.848
 7.5	iso	0.014	  0.672	3.852
 7.5	iso	0.014	  0.691	3.855
 7.5	iso	0.014	  0.710	3.859
 7.5	iso	0.014	  0.728	3.863
 7.5	iso	0.014	  0.747	3.866
 7.5	iso	0.014	  0.765	3.870
 7.5	iso	0.014	  0.783	3.874
 7.5	iso	0.014	  0.801	3.877
 7.5	iso	0.014	  0.819	3.881
 7.5	iso	0.014	  0.836	3.884
 7.5	iso	0.014	  0.854	3.888
 7.5	iso	0.014	  0.871	3.891
 7.5	iso	0.014	  0.888	3.895
 7.5	iso	0.014	  0.905	3.898
 7.5	iso	0.014	  0.921	3.901
 7.5	iso	0.014	  0.937	3.905
 7.5	iso	0.014	  0.953	3.908
 7.5	iso	0.014	  0.968	3.911
 7.5	iso	0.014	  0.984	3.915
 7.5	iso	0.014	  0.999	3.918
 7.5	iso	0.014	  1.014	3.921
 7.5	iso	0.014	  1.029	3.924
 7.5	iso	0.014	  1.044	3.928
 7.5	iso	0.014	  1.059	3.931
 7.5	iso	0.014	  1.074	3.934
 7.5	iso	0.014	  1.088	3.937
 7.5	iso	0.014	  1.102	3.940
 7.5	iso	0.014	  1.117	3.943
 7.5	iso	0.014	  1.131	3.946
 7.5	iso	0.014	  1.145	3.949
 7.5	iso	0.014	  1.159	3.952
 7.5	iso	0.014	  1.173	3.955
 7.5	iso	0.014	  1.187	3.958
 7.5	iso	0.014	  1.201	3.961
 7.5	iso	0.014	  1.214	3.963
 7.5	iso	0.014	  1.226	3.966
 7.5	iso	0.014	  1.239	3.968
 7.5	iso	0.014	  1.252	3.971
 7.5	iso	0.014	  1.264	3.973
 7.5	iso	0.014	  1.289	3.978
 7.5	iso	0.014	  1.313	3.983
 7.5	iso	0.014	  1.337	3.987
 7.5	iso	0.014	  1.361	3.992
 7.5	iso	0.014	  1.384	3.996
 7.5	iso	0.014	  1.408	4.001
 7.5	iso	0.014	  1.453	4.009
 7.5	iso	0.014	  1.498	4.018
 7.5	iso	0.014	  1.541	4.026
 7.5	iso	0.014	  1.584	4.034
 7.5	iso	0.014	  1.624	4.041
 7.5	iso	0.014	  1.663	4.048
 7.5	iso	0.014	  1.701	4.054
 7.5	iso	0.014	  1.739	4.061
 7.5	iso	0.014	  1.775	4.067
 7.5	iso	0.014	  1.811	4.073
 7.5	iso	0.014	  1.882	4.085
 7.5	iso	0.014	  1.948	4.096
 7.5	iso	0.014	  2.011	4.106
 7.5	iso	0.014	  2.072	4.116
 7.5	iso	0.014	  2.132	4.125
 7.5	iso	0.014	  2.189	4.134
 7.5	iso	0.014	  2.245	4.143
 7.5	iso	0.014	  2.300	4.151
 7.5	iso	0.014	  2.353	4.159
 7.5	iso	0.014	  2.404	4.167
 7.5	iso	0.014	  2.452	4.174
 7.5	iso	0.014	  2.500	4.181
 7.5	iso	0.014	  2.547	4.188
 7.5	iso	0.014	  2.592	4.195
 7.5	iso	0.014	  2.637	4.202
 7.5	iso	0.014	  2.682	4.208
 7.5	iso	0.014	  2.725	4.214
 7.5	iso	0.014	  2.768	4.220
 7.5	iso	0.014	  2.808	4.226
 7.5	iso	0.014	  2.848	4.231
 7.5	iso	0.014	  2.887	4.236
 7.5	iso	0.014	  2.926	4.241
 7.5	iso	0.014	  2.965	4.246
 7.5	iso	0.014	  3.002	4.251
 7.5	iso	0.014	  3.040	4.255
 7.5	iso	0.014	  3.077	4.259
 7.5	iso	0.014	  3.114	4.264
 7.5	iso	0.014	  3.151	4.268
 7.5	iso	0.014	  3.187	4.272
 7.5	iso	0.014	  3.224	4.275
 7.5	iso	0.014	  3.260	4.279
 7.5	iso	0.014	  3.296	4.282
 7.5	iso	0.014	  3.332	4.285
 7.5	iso	0.014	  3.368	4.288
 7.5	iso	0.014	  3.403	4.291
 7.5	iso	0.014	  3.437	4.293
 7.5	iso	0.014	  3.470	4.296
 7.5	iso	0.014	  3.504	4.297
 7.5	iso	0.014	  3.538	4.299
 7.5	iso	0.014	  3.572	4.301
 7.5	iso	0.014	  3.606	4.302
 7.5	iso	0.014	  3.640	4.303
 7.5	iso	0.014	  3.675	4.303
 7.5	iso	0.014	  3.710	4.303
 7.5	iso	0.014	  3.745	4.303
 7.5	iso	0.014	  3.781	4.302
 7.5	iso	0.014	  3.817	4.300
 7.5	iso	0.014	  3.854	4.298
 7.5	iso	0.014	  3.891	4.294
 7.5	iso	0.014	  3.930	4.291
 7.5	iso	0.014	  3.974	4.293
 7.5	iso	0.014	  3.990	4.302
 7.5	iso	0.014	  4.015	4.322
 7.5	iso	0.014	  4.034	4.334
 7.5	iso	0.014	  4.014	4.323
 7.5	iso	0.014	  4.016	4.308
 7.5	iso	0.014	  4.036	4.294
 7.5	iso	0.014	  4.052	4.282
 7.5	iso	0.014	  4.071	4.259
 7.5	iso	0.014	  4.081	4.236
 7.5	iso	0.014	  4.086	4.212
 7.5	iso	0.014	  4.087	4.206
 7.5	iso	0.014	  4.087	4.202
 7.5	iso	0.014	  4.087	4.199
 7.5	iso	0.014	  4.087	4.195
 7.5	iso	0.014	  4.087	4.191
 7.5	iso	0.014	  4.088	4.188
 7.5	iso	0.014	  4.087	4.184
 7.5	iso	0.014	  4.087	4.180
 7.5	iso	0.014	  4.087	4.175
 7.5	iso	0.014	  4.087	4.171
 7.5	iso	0.014	  4.086	4.167
 7.5	iso	0.014	  4.086	4.162
 7.5	iso	0.014	  4.085	4.158
 7.5	iso	0.014	  4.084	4.148
 7.5	iso	0.014	  4.082	4.137
 7.5	iso	0.014	  4.080	4.125
 7.5	iso	0.014	  4.077	4.113
 7.5	iso	0.014	  4.073	4.099
 7.5	iso	0.014	  4.069	4.084
 7.5	iso	0.014	  4.063	4.067
 7.5	iso	0.014	  4.060	4.058
 7.5	iso	0.014	  4.056	4.048
 7.5	iso	0.014	  4.052	4.038
 7.5	iso	0.014	  4.050	4.032
 7.5	iso	0.014	  4.047	4.026
 7.5	iso	0.014	  4.045	4.020
 7.5	iso	0.014	  4.042	4.014
 7.5	iso	0.014	  4.039	4.008
 7.5	iso	0.014	  4.036	4.002
 7.5	iso	0.014	  4.033	3.995
 7.5	iso	0.014	  4.030	3.988
 7.5	iso	0.014	  4.026	3.980
 7.5	iso	0.014	  4.023	3.973
 7.5	iso	0.014	  4.019	3.965
 7.5	iso	0.014	  4.015	3.957
 7.5	iso	0.014	  4.010	3.948
 7.5	iso	0.014	  4.006	3.939
 7.5	iso	0.014	  4.001	3.930
 7.5	iso	0.014	  3.996	3.920
 7.5	iso	0.014	  3.990	3.910
 7.5	iso	0.014	  3.984	3.900
 7.5	iso	0.014	  3.977	3.888
 7.5	iso	0.014	  3.970	3.876
 7.5	iso	0.014	  3.963	3.864
 7.5	iso	0.014	  3.954	3.849
 7.5	iso	0.014	  3.945	3.835
 7.5	iso	0.014	  3.936	3.820
 7.5	iso	0.014	  3.925	3.802
 7.5	iso	0.014	  3.912	3.784
 7.5	iso	0.014	  3.899	3.764
 7.5	iso	0.014	  3.879	3.740
 7.5	iso	0.014	  3.860	3.716
 7.5	iso	0.014	  3.839	3.693
 7.5	iso	0.014	  3.808	3.679
 7.5	iso	0.014	  3.777	3.664
 7.5	iso	0.014	  3.748	3.652
 7.5	iso	0.014	  3.724	3.644
 7.5	iso	0.014	  3.699	3.636
 7.5	iso	0.014	  3.701	3.628
 7.5	iso	0.014	  3.760	3.620
 7.5	iso	0.014	  3.870	3.611
 7.5	iso	0.014	  3.969	3.604
 7.5	iso	0.014	  4.024	3.601
 7.5	iso	0.014	  4.051	3.599
 7.5	iso	0.014	  4.060	3.596
 7.5	iso	0.014	  4.065	3.592
 7.5	iso	0.014	  4.069	3.589
 7.5	iso	0.014	  4.074	3.586
 7.5	iso	0.014	  4.080	3.585
 7.5	iso	0.014	  4.085	3.585
 7.5	iso	0.014	  4.088	3.585
 7.5	iso	0.014	  4.088	3.585
 7.5	iso	0.014	  4.087	3.585
 7.5	iso	0.014	  4.085	3.584
 7.5	iso	0.014	  4.082	3.582
 7.5	iso	0.014	  4.072	3.581
 7.5	iso	0.014	  4.054	3.583
 7.5	iso	0.014	  4.044	3.584
 7.5	iso	0.014	  4.026	3.586
 7.5	iso	0.014	  4.017	3.587
 7.5	iso	0.014	  4.012	3.589
 7.5	iso	0.014	  4.005	3.590
 7.5	iso	0.014	  3.994	3.592
 7.5	iso	0.014	  3.992	3.592
 7.5	iso	0.014	  3.990	3.594
 7.5	iso	0.014	  3.989	3.596
 7.5	iso	0.014	  3.990	3.597
 7.5	iso	0.014	  4.000	3.598
 7.5	iso	0.014	  4.005	3.599
 7.5	iso	0.014	  4.012	3.600
 7.5	iso	0.014	  4.024	3.602
 7.5	iso	0.014	  4.031	3.603
 7.5	iso	0.014	  4.042	3.604
 7.5	iso	0.014	  4.051	3.605
 7.5	iso	0.014	  4.056	3.606
 7.5	iso	0.014	  4.064	3.607
 7.5	iso	0.014	  4.072	3.609
 7.5	iso	0.014	  4.081	3.610
 7.5	iso	0.014	  4.093	3.612
 7.5	iso	0.014	  4.099	3.613
 7.5	iso	0.014	  4.106	3.614
 7.5	iso	0.014	  4.110	3.616
 7.5	iso	0.014	  4.115	3.618
 7.5	iso	0.014	  4.119	3.620
 7.5	iso	0.014	  4.124	3.622
 7.5	iso	0.014	  4.128	3.624
 7.5	iso	0.014	  4.132	3.626
 7.5	iso	0.014	  4.137	3.628
 7.5	iso	0.014	  4.141	3.630
 7.5	iso	0.014	  4.144	3.637
 7.5	iso	0.014	  4.148	3.644
 7.5	iso	0.014	  4.151	3.652
 7.5	iso	0.014	  4.154	3.659
 7.5	iso	0.014	  4.157	3.666
 7.5	iso	0.014	  4.160	3.673
 7.5	iso	0.014	  4.164	3.680
 7.5	iso	0.014	  4.167	3.688
 7.5	iso	0.014	  4.168	3.694
 7.5	iso	0.014	  4.170	3.699
 7.5	iso	0.014	  4.172	3.704
 7.5	iso	0.014	  4.173	3.710
 7.5	iso	0.014	  4.175	3.715
 7.5	iso	0.014	  4.176	3.720
 7.5	iso	0.014	  4.178	3.726
 7.5	iso	0.014	  4.179	3.731
 7.5	iso	0.014	  4.180	3.737
 7.5	iso	0.014	  4.181	3.743
 7.5	iso	0.014	  4.182	3.750
 7.5	iso	0.014	  4.183	3.756
 7.5	iso	0.014	  4.184	3.762
 7.5	iso	0.014	  4.184	3.769
 7.5	iso	0.014	  4.185	3.775
 7.5	iso	0.014	  4.186	3.781
 7.5	iso	0.014	  4.186	3.787
 7.5	iso	0.014	  4.187	3.792
 7.5	iso	0.014	  4.187	3.796
 7.5	iso	0.014	  4.187	3.800
 7.5	iso	0.014	  4.187	3.805
 7.5	iso	0.014	  4.188	3.809
 7.5	iso	0.014	  4.188	3.814
 7.5	iso	0.014	  4.188	3.818
 7.5	iso	0.014	  4.188	3.823
 7.5	iso	0.014	  4.188	3.826
 7.5	iso	0.014	  4.188	3.829
 7.5	iso	0.014	  4.188	3.832
 7.5	iso	0.014	  4.188	3.835
 7.5	iso	0.014	  4.189	3.838
 7.5	iso	0.014	  4.189	3.840
 7.5	iso	0.014	  4.189	3.842
 7.5	iso	0.014	  4.189	3.844
 7.5	iso	0.014	  4.189	3.847
 7.5	iso	0.014	  4.189	3.849
 7.5	iso	0.014	  4.189	3.851
 7.5	iso	0.014	  4.189	3.854
 7.5	iso	0.014	  4.189	3.857
 7.5	iso	0.014	  4.189	3.860
 7.5	iso	0.014	  4.189	3.863
 7.5	iso	0.014	  4.189	3.865
 7.5	iso	0.014	  4.189	3.867
 7.5	iso	0.014	  4.189	3.870
 7.5	iso	0.014	  4.189	3.873
 7.5	iso	0.014	  4.189	3.875
 7.5	iso	0.014	  4.189	3.878
 7.5	iso	0.014	  4.191	3.880
 7.5	iso	0.014	  4.195	3.882
 7.5	iso	0.014	  4.201	3.884
 7.5	iso	0.014	  4.204	3.880
 7.5	iso	0.014	  4.211	3.878
 7.5	iso	0.014	  4.214	3.876
 7.5	iso	0.014	  4.215	3.874
 7.5	iso	0.014	  4.218	3.870
 7.5	iso	0.014	  4.228	3.872
 7.5	iso	0.014	  4.234	3.873
 7.5	iso	0.014	  4.235	3.871
 7.5	iso	0.014	  4.236	3.868
 7.5	iso	0.014	  4.237	3.865
 7.5	iso	0.014	  4.242	3.862
 7.5	iso	0.014	  4.249	3.862
 7.5	iso	0.014	  4.250	3.861
 7.5	iso	0.014	  4.251	3.858
 7.5	iso	0.014	  4.256	3.855
 7.5	iso	0.014	  4.259	3.855
 7.5	iso	0.014	  4.261	3.853
 7.5	iso	0.014	  4.262	3.851
 7.5	iso	0.014	  4.262	3.849
 7.5	iso	0.014	  4.264	3.845
 7.5	iso	0.014	  4.268	3.843
 7.5	iso	0.014	  4.268	3.842
 7.5	iso	0.014	  4.268	3.839
 7.5	iso	0.014	  4.268	3.836
 7.5	iso	0.014	  4.268	3.834
 7.5	iso	0.014	  4.269	3.831
 7.5	iso	0.014	  4.269	3.829
 7.5	iso	0.014	  4.270	3.826
 7.5	iso	0.014	  4.271	3.824
 7.5	iso	0.014	  4.272	3.821
 7.5	iso	0.014	  4.274	3.819
 7.5	iso	0.014	  4.280	3.817
 7.5	iso	0.014	  4.284	3.815
 7.5	iso	0.014	  4.288	3.814
 7.5	iso	0.014	  4.289	3.812
 7.5	iso	0.014	  4.289	3.809
 7.5	iso	0.014	  4.289	3.806
 7.5	iso	0.014	  4.288	3.803

