#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-11-09T23:51:43 [V7.32.5]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	protocol=ASU	
#INFO	request_date=2023-11-09T23:51:43	
#INFO	request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/537/A146&tab:{J/A+A/537/A146/tables}&tab:{J/A+A/537/A146/iso}&key:source=J/A+A/537/A146&HTTPPRM:&&-ref=VIZ654d5c4f1a99a0&-out.max=50&-out.form=HTML Table&-order=I&-oc.form=sexa&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&
#-source=J/A+A/537/A146/tables,J/A+A/537/A146/iso
#-order=I
#-out=Mini
#Mini=7
#track=track
#-out=Zini
#Zini=0.014
#-out=logL
#-out=logTe
#iso=iso
#
#INFO	contact=cds-question@unistra.fr	
#INFO	version=7.32.5	
#INFO	-out.max=unlimited	
#INFO	CatalogsExamined=2	
#  2 catalogues with potential matches were examined.
#

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	
#INFO	publisher=CDS	
#INFO	creator=Ekstrom S.	
#INFO	related_resource=bibcode:2012A&A...537A.146E	
#INFO	landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	
#INFO	publication_id=doi:10.26093/cds/vizier.35370146	
#INFO	publication_date=2012-04-03	
#INFO	curation_level=RESEARCH	
#INFO	rights=https://cds.unistra.fr/vizier-org/licences_vizier.html	
#Table	J_A_A_537_A146_tables:
#Name: J/A+A/537/A146/tables
#Title: Evolutionary tracks
#Column	Mini	(F6.2)	Initial mass	[ucd=phys.mass]
#Column	Zini	(F6.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
Mini	Zini	logL	logTe
  7.00	 0.014	  3.551	3.620
  7.00	 0.014	  3.551	3.621
  7.00	 0.014	  3.552	3.621
  7.00	 0.014	  3.552	3.621
  7.00	 0.014	  3.553	3.622
  7.00	 0.014	  3.554	3.622
  7.00	 0.014	  3.555	3.623
  7.00	 0.014	  3.557	3.623
  7.00	 0.014	  3.559	3.624
  7.00	 0.014	  3.560	3.624
  7.00	 0.014	  3.563	3.625
  7.00	 0.014	  3.565	3.625
  7.00	 0.014	  3.568	3.626
  7.00	 0.014	  3.574	3.627
  7.00	 0.014	  3.576	3.627
  7.00	 0.014	  3.586	3.629
  7.00	 0.014	  3.596	3.631
  7.00	 0.014	  3.612	3.634
  7.00	 0.014	  3.636	3.639
  7.00	 0.014	  3.668	3.650
  7.00	 0.014	  3.697	3.684
  7.00	 0.014	  3.715	3.738
  7.00	 0.014	  3.723	3.772
  7.00	 0.014	  3.728	3.793
  7.00	 0.014	  3.734	3.806
  7.00	 0.014	  3.739	3.817
  7.00	 0.014	  3.743	3.825
  7.00	 0.014	  3.746	3.831
  7.00	 0.014	  3.749	3.838
  7.00	 0.014	  3.753	3.845
  7.00	 0.014	  3.756	3.850
  7.00	 0.014	  3.759	3.854
  7.00	 0.014	  3.761	3.859
  7.00	 0.014	  3.764	3.863
  7.00	 0.014	  3.767	3.868
  7.00	 0.014	  3.769	3.872
  7.00	 0.014	  3.772	3.877
  7.00	 0.014	  3.774	3.881
  7.00	 0.014	  3.777	3.885
  7.00	 0.014	  3.779	3.889
  7.00	 0.014	  3.781	3.892
  7.00	 0.014	  3.784	3.896
  7.00	 0.014	  3.786	3.900
  7.00	 0.014	  3.788	3.903
  7.00	 0.014	  3.791	3.906
  7.00	 0.014	  3.794	3.910
  7.00	 0.014	  3.796	3.915
  7.00	 0.014	  3.798	3.919
  7.00	 0.014	  3.800	3.922
  7.00	 0.014	  3.802	3.925
  7.00	 0.014	  3.803	3.927
  7.00	 0.014	  3.805	3.929
  7.00	 0.014	  3.806	3.931
  7.00	 0.014	  3.807	3.932
  7.00	 0.014	  3.810	3.935
  7.00	 0.014	  3.811	3.937
  7.00	 0.014	  3.813	3.939
  7.00	 0.014	  3.815	3.942
  7.00	 0.014	  3.817	3.945
  7.00	 0.014	  3.819	3.947
  7.00	 0.014	  3.820	3.948
  7.00	 0.014	  3.821	3.949
  7.00	 0.014	  3.822	3.950
  7.00	 0.014	  3.822	3.950
  7.00	 0.014	  3.823	3.949
  7.00	 0.014	  3.823	3.949
  7.00	 0.014	  3.824	3.948
  7.00	 0.014	  3.824	3.948
  7.00	 0.014	  3.824	3.947
  7.00	 0.014	  3.825	3.947
  7.00	 0.014	  3.825	3.946
  7.00	 0.014	  3.825	3.945
  7.00	 0.014	  3.825	3.944
  7.00	 0.014	  3.825	3.943
  7.00	 0.014	  3.825	3.942
  7.00	 0.014	  3.826	3.940
  7.00	 0.014	  3.826	3.939
  7.00	 0.014	  3.826	3.938
  7.00	 0.014	  3.826	3.936
  7.00	 0.014	  3.826	3.936
  7.00	 0.014	  3.826	3.934
  7.00	 0.014	  3.825	3.932
  7.00	 0.014	  3.825	3.930
  7.00	 0.014	  3.826	3.928
  7.00	 0.014	  3.825	3.926
  7.00	 0.014	  3.825	3.924
  7.00	 0.014	  3.825	3.922
  7.00	 0.014	  3.825	3.919
  7.00	 0.014	  3.825	3.917
  7.00	 0.014	  3.824	3.915
  7.00	 0.014	  3.825	3.913
  7.00	 0.014	  3.825	3.911
  7.00	 0.014	  3.825	3.910
  7.00	 0.014	  3.825	3.908
  7.00	 0.014	  3.825	3.906
  7.00	 0.014	  3.826	3.905
  7.00	 0.014	  3.826	3.904
  7.00	 0.014	  3.827	3.903
  7.00	 0.014	  3.827	3.902
  7.00	 0.014	  3.827	3.901
  7.00	 0.014	  3.842	3.880
  7.00	 0.014	  3.842	3.878
  7.00	 0.014	  3.842	3.876
  7.00	 0.014	  3.841	3.873
  7.00	 0.014	  3.841	3.871
  7.00	 0.014	  3.840	3.868
  7.00	 0.014	  3.840	3.865
  7.00	 0.014	  3.839	3.862
  7.00	 0.014	  3.838	3.859
  7.00	 0.014	  3.838	3.856
  7.00	 0.014	  3.837	3.853
  7.00	 0.014	  3.836	3.849
  7.00	 0.014	  3.835	3.844
  7.00	 0.014	  3.833	3.840
  7.00	 0.014	  3.832	3.835
  7.00	 0.014	  3.830	3.829
  7.00	 0.014	  3.829	3.823
  7.00	 0.014	  3.827	3.817
  7.00	 0.014	  3.825	3.810
  7.00	 0.014	  3.823	3.803
  7.00	 0.014	  3.821	3.795
  7.00	 0.014	  3.818	3.786
  7.00	 0.014	  3.815	3.776
  7.00	 0.014	  3.812	3.764
  7.00	 0.014	  3.808	3.752
  7.00	 0.014	  3.803	3.737
  7.00	 0.014	  3.796	3.717
  7.00	 0.014	  3.789	3.698
  7.00	 0.014	  3.779	3.676
  7.00	 0.014	  3.762	3.653
  7.00	 0.014	  3.732	3.636
  7.00	 0.014	  3.695	3.625
  7.00	 0.014	  3.671	3.616
  7.00	 0.014	  3.673	3.613
  7.00	 0.014	  3.676	3.611
  7.00	 0.014	  3.681	3.609
  7.00	 0.014	  3.685	3.608
  7.00	 0.014	  3.689	3.607
  7.00	 0.014	  3.692	3.606
  7.00	 0.014	  3.694	3.605
  7.00	 0.014	  3.696	3.605
  7.00	 0.014	  3.698	3.604
  7.00	 0.014	  3.700	3.604
  7.00	 0.014	  3.701	3.603
  7.00	 0.014	  3.704	3.603
  7.00	 0.014	  3.706	3.602
  7.00	 0.014	  3.708	3.602
  7.00	 0.014	  3.711	3.601
  7.00	 0.014	  3.715	3.601
  7.00	 0.014	  3.719	3.600
  7.00	 0.014	  3.725	3.599
  7.00	 0.014	  3.733	3.598
  7.00	 0.014	  3.777	3.593
  7.00	 0.014	  3.761	3.595
  7.00	 0.014	  3.791	3.591
  7.00	 0.014	  4.130	3.562
  7.00	 0.014	  4.275	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549
  7.00	 0.014	  4.260	3.549

#Table	J_A_A_537_A146_iso:
#Name: J/A+A/537/A146/iso
#Title: Isochrnones
#Column	Mini	(F7.3)	Initial mass	[ucd=phys.mass]
#Column	Zini	(F5.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
Mini	Zini	logL	logTe
Msun	 	[Lsun]	[K]
-------	-----	-------	-----
  7.043	0.014	  3.239	4.326
  7.162	0.014	  3.264	4.330
  7.282	0.014	  3.288	4.334
  7.401	0.014	  3.312	4.337
  7.520	0.014	  3.336	4.341
  7.639	0.014	  3.359	4.344
  7.758	0.014	  3.382	4.348
  7.878	0.014	  3.405	4.352
  7.997	0.014	  3.427	4.355
  7.095	0.014	  3.240	4.320
  7.214	0.014	  3.264	4.324
  7.334	0.014	  3.288	4.328
  7.453	0.014	  3.312	4.332
  7.572	0.014	  3.335	4.335
  7.691	0.014	  3.358	4.339
  7.810	0.014	  3.381	4.342
  7.930	0.014	  3.403	4.346
  7.043	0.014	  3.243	4.325
  7.162	0.014	  3.268	4.329
  7.282	0.014	  3.292	4.332
  7.401	0.014	  3.316	4.336
  7.520	0.014	  3.340	4.340
  7.639	0.014	  3.364	4.343
  7.758	0.014	  3.387	4.347
  7.878	0.014	  3.410	4.350
  7.997	0.014	  3.432	4.354
  7.095	0.014	  3.243	4.320
  7.214	0.014	  3.268	4.323
  7.334	0.014	  3.292	4.327
  7.453	0.014	  3.316	4.331
  7.572	0.014	  3.340	4.334
  7.691	0.014	  3.363	4.338
  7.810	0.014	  3.386	4.341
  7.930	0.014	  3.408	4.345
  7.043	0.014	  3.248	4.324
  7.162	0.014	  3.273	4.327
  7.282	0.014	  3.298	4.331
  7.401	0.014	  3.322	4.335
  7.520	0.014	  3.346	4.338
  7.639	0.014	  3.370	4.342
  7.758	0.014	  3.393	4.346
  7.878	0.014	  3.416	4.349
  7.997	0.014	  3.439	4.352
  7.095	0.014	  3.248	4.318
  7.214	0.014	  3.273	4.322
  7.334	0.014	  3.298	4.326
  7.453	0.014	  3.322	4.329
  7.572	0.014	  3.346	4.333
  7.691	0.014	  3.369	4.336
  7.810	0.014	  3.392	4.340
  7.930	0.014	  3.415	4.343
  7.043	0.014	  3.254	4.322
  7.162	0.014	  3.280	4.326
  7.282	0.014	  3.305	4.330
  7.401	0.014	  3.330	4.333
  7.520	0.014	  3.354	4.337
  7.639	0.014	  3.378	4.341
  7.758	0.014	  3.402	4.344
  7.878	0.014	  3.425	4.348
  7.997	0.014	  3.448	4.351
  7.095	0.014	  3.255	4.317
  7.214	0.014	  3.280	4.321
  7.334	0.014	  3.305	4.324
  7.453	0.014	  3.329	4.328
  7.572	0.014	  3.353	4.332
  7.691	0.014	  3.377	4.335
  7.810	0.014	  3.401	4.338
  7.930	0.014	  3.424	4.342
  7.013	0.014	  3.257	4.320
  7.133	0.014	  3.283	4.324
  7.252	0.014	  3.308	4.327
  7.371	0.014	  3.333	4.331
  7.490	0.014	  3.358	4.334
  7.609	0.014	  3.382	4.338
  7.729	0.014	  3.406	4.342
  7.848	0.014	  3.430	4.345
  7.967	0.014	  3.454	4.348
  7.095	0.014	  3.264	4.316
  7.214	0.014	  3.289	4.319
  7.334	0.014	  3.314	4.323
  7.453	0.014	  3.339	4.326
  7.572	0.014	  3.364	4.330
  7.691	0.014	  3.388	4.334
  7.810	0.014	  3.412	4.337
  7.930	0.014	  3.435	4.340
  7.013	0.014	  3.268	4.318
  7.133	0.014	  3.294	4.322
  7.252	0.014	  3.320	4.325
  7.371	0.014	  3.346	4.329
  7.490	0.014	  3.371	4.333
  7.609	0.014	  3.396	4.336
  7.729	0.014	  3.421	4.340
  7.848	0.014	  3.445	4.343
  7.967	0.014	  3.469	4.346
  7.095	0.014	  3.275	4.314
  7.214	0.014	  3.301	4.318
  7.334	0.014	  3.326	4.321
  7.453	0.014	  3.352	4.325
  7.572	0.014	  3.377	4.328
  7.691	0.014	  3.402	4.332
  7.810	0.014	  3.426	4.335
  7.930	0.014	  3.450	4.339
  7.013	0.014	  3.283	4.316
  7.133	0.014	  3.310	4.319
  7.252	0.014	  3.336	4.323
  7.371	0.014	  3.362	4.326
  7.490	0.014	  3.388	4.330
  7.609	0.014	  3.414	4.334
  7.729	0.014	  3.439	4.337
  7.848	0.014	  3.464	4.340
  7.967	0.014	  3.489	4.343
  7.095	0.014	  3.290	4.312
  7.214	0.014	  3.316	4.316
  7.334	0.014	  3.343	4.319
  7.453	0.014	  3.369	4.323
  7.572	0.014	  3.394	4.326
  7.691	0.014	  3.420	4.330
  7.810	0.014	  3.445	4.333
  7.930	0.014	  3.470	4.336
  7.013	0.014	  3.303	4.313
  7.133	0.014	  3.330	4.316
  7.252	0.014	  3.358	4.320
  7.371	0.014	  3.385	4.323
  7.490	0.014	  3.412	4.326
  7.609	0.014	  3.438	4.330
  7.729	0.014	  3.465	4.333
  7.848	0.014	  3.491	4.336
  7.967	0.014	  3.516	4.339
  7.036	0.014	  3.296	4.308
  7.155	0.014	  3.323	4.311
  7.274	0.014	  3.351	4.315
  7.393	0.014	  3.378	4.318
  7.512	0.014	  3.405	4.322
  7.632	0.014	  3.431	4.325
  7.751	0.014	  3.458	4.328
  7.870	0.014	  3.484	4.332
  7.989	0.014	  3.510	4.335
  7.013	0.014	  3.330	4.308
  7.133	0.014	  3.359	4.311
  7.252	0.014	  3.387	4.315
  7.371	0.014	  3.416	4.318
  7.490	0.014	  3.444	4.321
  7.609	0.014	  3.472	4.324
  7.729	0.014	  3.500	4.326
  7.848	0.014	  3.527	4.329
  7.967	0.014	  3.555	4.332
  7.006	0.014	  3.314	4.304
  7.125	0.014	  3.343	4.307
  7.244	0.014	  3.372	4.311
  7.363	0.014	  3.401	4.314
  7.483	0.014	  3.429	4.317
  7.602	0.014	  3.457	4.320
  7.721	0.014	  3.485	4.323
  7.840	0.014	  3.513	4.326
  7.959	0.014	  3.540	4.329
  7.080	0.014	  3.384	4.302
  7.200	0.014	  3.415	4.304
  7.319	0.014	  3.446	4.307
  7.438	0.014	  3.476	4.309
  7.557	0.014	  3.506	4.311
  7.676	0.014	  3.537	4.313
  7.796	0.014	  3.567	4.314
  7.915	0.014	  3.597	4.316
  7.006	0.014	  3.350	4.299
  7.125	0.014	  3.380	4.302
  7.244	0.014	  3.411	4.305
  7.363	0.014	  3.442	4.308
  7.483	0.014	  3.472	4.311
  7.602	0.014	  3.502	4.314
  7.721	0.014	  3.532	4.316
  7.840	0.014	  3.562	4.318
  7.959	0.014	  3.593	4.321
  7.080	0.014	  3.439	4.285
  7.200	0.014	  3.473	4.286
  7.319	0.014	  3.507	4.286
  7.438	0.014	  3.541	4.285
  7.557	0.014	  3.576	4.284
  7.676	0.014	  3.610	4.282
  7.796	0.014	  3.646	4.279
  7.915	0.014	  3.682	4.275
  7.021	0.014	  3.403	4.291
  7.140	0.014	  3.437	4.293
  7.259	0.014	  3.470	4.296
  7.378	0.014	  3.504	4.297
  7.498	0.014	  3.538	4.299
  7.617	0.014	  3.572	4.301
  7.736	0.014	  3.606	4.302
  7.855	0.014	  3.640	4.303
  7.974	0.014	  3.675	4.303
  7.080	0.014	  3.525	4.242
  7.200	0.014	  3.581	4.254
  7.214	0.014	  3.613	4.277
  7.218	0.014	  3.614	4.280
  7.220	0.014	  3.611	4.259
  7.222	0.014	  3.635	4.243
  7.224	0.014	  3.648	4.230
  7.227	0.014	  3.660	4.206
  7.231	0.014	  3.664	4.179
  7.233	0.014	  3.663	4.164
  7.234	0.014	  3.662	4.155
  7.235	0.014	  3.661	4.146
  7.236	0.014	  3.659	4.136
  7.237	0.014	  3.656	4.125
  7.237	0.014	  3.655	4.122
  7.237	0.014	  3.654	4.120
  7.237	0.014	  3.653	4.116
  7.238	0.014	  3.652	4.113
  7.238	0.014	  3.651	4.110
  7.238	0.014	  3.650	4.107
  7.238	0.014	  3.649	4.103
  7.239	0.014	  3.647	4.100
  7.239	0.014	  3.646	4.096
  7.239	0.014	  3.644	4.093
  7.239	0.014	  3.643	4.089
  7.240	0.014	  3.641	4.085
  7.240	0.014	  3.639	4.081
  7.240	0.014	  3.637	4.076
  7.240	0.014	  3.635	4.072
  7.241	0.014	  3.631	4.063
  7.241	0.014	  3.626	4.053
  7.242	0.014	  3.620	4.042
  7.242	0.014	  3.613	4.030
  7.242	0.014	  3.610	4.024
  7.243	0.014	  3.606	4.018
  7.243	0.014	  3.601	4.011
  7.243	0.014	  3.597	4.004
  7.243	0.014	  3.592	3.997
  7.244	0.014	  3.587	3.989
  7.244	0.014	  3.581	3.981
  7.244	0.014	  3.576	3.972
  7.244	0.014	  3.569	3.963
  7.244	0.014	  3.566	3.958
  7.244	0.014	  3.562	3.954
  7.245	0.014	  3.559	3.949
  7.245	0.014	  3.555	3.944
  7.245	0.014	  3.551	3.938
  7.245	0.014	  3.547	3.933
  7.245	0.014	  3.543	3.927
  7.245	0.014	  3.538	3.922
  7.245	0.014	  3.533	3.915
  7.245	0.014	  3.528	3.909
  7.246	0.014	  3.524	3.903
  7.246	0.014	  3.519	3.897
  7.246	0.014	  3.514	3.890
  7.246	0.014	  3.508	3.883
  7.246	0.014	  3.502	3.875
  7.246	0.014	  3.496	3.868
  7.246	0.014	  3.489	3.860
  7.246	0.014	  3.482	3.851
  7.247	0.014	  3.475	3.842
  7.247	0.014	  3.468	3.834
  7.247	0.014	  3.461	3.825
  7.247	0.014	  3.452	3.814
  7.247	0.014	  3.444	3.804
  7.247	0.014	  3.435	3.793
  7.247	0.014	  3.426	3.783
  7.247	0.014	  3.415	3.771
  7.247	0.014	  3.403	3.757
  7.248	0.014	  3.391	3.744
  7.248	0.014	  3.378	3.731
  7.248	0.014	  3.363	3.719
  7.248	0.014	  3.345	3.708
  7.248	0.014	  3.326	3.698
  7.248	0.014	  3.307	3.687
  7.248	0.014	  3.289	3.677
  7.248	0.014	  3.273	3.672
  7.249	0.014	  3.257	3.666
  7.249	0.014	  3.241	3.660
  7.249	0.014	  3.225	3.655
  7.249	0.014	  3.232	3.650
  7.249	0.014	  3.244	3.645
  7.249	0.014	  3.255	3.640
  7.249	0.014	  3.292	3.634
  7.249	0.014	  3.332	3.628
  7.249	0.014	  3.376	3.623
  7.250	0.014	  3.423	3.618
  7.250	0.014	  3.471	3.613
  7.250	0.014	  3.508	3.609
  7.250	0.014	  3.534	3.607
  7.250	0.014	  3.560	3.604
  7.250	0.014	  3.572	3.603
  7.250	0.014	  3.594	3.602
  7.251	0.014	  3.606	3.600
  7.251	0.014	  3.626	3.598
  7.252	0.014	  3.659	3.597
  7.253	0.014	  3.674	3.596
  7.253	0.014	  3.688	3.595
  7.254	0.014	  3.712	3.594
  7.256	0.014	  3.724	3.593
  7.260	0.014	  3.723	3.594
  7.267	0.014	  3.720	3.594
  7.283	0.014	  3.715	3.594
  7.313	0.014	  3.702	3.595
  7.344	0.014	  3.689	3.597
  7.374	0.014	  3.672	3.597
  7.389	0.014	  3.662	3.598
  7.405	0.014	  3.651	3.600
  7.412	0.014	  3.645	3.601
  7.428	0.014	  3.634	3.602
  7.443	0.014	  3.621	3.602
  7.450	0.014	  3.616	3.603
  7.458	0.014	  3.610	3.604
  7.473	0.014	  3.601	3.606
  7.489	0.014	  3.593	3.607
  7.504	0.014	  3.585	3.609
  7.519	0.014	  3.579	3.611
  7.534	0.014	  3.575	3.612
  7.550	0.014	  3.573	3.614
  7.565	0.014	  3.573	3.615
  7.580	0.014	  3.574	3.616
  7.588	0.014	  3.576	3.617
  7.595	0.014	  3.579	3.618
  7.603	0.014	  3.582	3.619
  7.611	0.014	  3.587	3.620
  7.618	0.014	  3.593	3.622
  7.622	0.014	  3.596	3.623
  7.626	0.014	  3.601	3.624
  7.630	0.014	  3.606	3.625
  7.632	0.014	  3.609	3.626
  7.633	0.014	  3.611	3.626
  7.633	0.014	  3.614	3.627
  7.634	0.014	  3.618	3.628
  7.634	0.014	  3.621	3.630
  7.635	0.014	  3.625	3.631
  7.635	0.014	  3.629	3.632
  7.635	0.014	  3.632	3.634
  7.636	0.014	  3.636	3.635
  7.636	0.014	  3.640	3.636
  7.637	0.014	  3.643	3.637
  7.637	0.014	  3.647	3.639
  7.638	0.014	  3.651	3.640
  7.638	0.014	  3.654	3.641
  7.639	0.014	  3.658	3.642
  7.639	0.014	  3.662	3.644
  7.640	0.014	  3.666	3.645
  7.640	0.014	  3.669	3.646
  7.640	0.014	  3.671	3.648
  7.641	0.014	  3.671	3.649
  7.641	0.014	  3.672	3.650
  7.641	0.014	  3.673	3.650
  7.641	0.014	  3.674	3.652
  7.641	0.014	  3.674	3.652
  7.641	0.014	  3.675	3.653
  7.641	0.014	  3.676	3.654
  7.641	0.014	  3.676	3.655
  7.642	0.014	  3.677	3.656
  7.642	0.014	  3.678	3.657
  7.642	0.014	  3.679	3.658
  7.642	0.014	  3.679	3.659
  7.642	0.014	  3.680	3.660
  7.642	0.014	  3.680	3.661
  7.642	0.014	  3.681	3.662
  7.642	0.014	  3.682	3.664
  7.642	0.014	  3.682	3.664
  7.643	0.014	  3.683	3.666
  7.643	0.014	  3.683	3.667
  7.643	0.014	  3.684	3.668
  7.643	0.014	  3.684	3.669
  7.643	0.014	  3.685	3.670
  7.643	0.014	  3.686	3.671
  7.643	0.014	  3.686	3.672
  7.643	0.014	  3.687	3.673
  7.644	0.014	  3.687	3.674
  7.644	0.014	  3.688	3.675
  7.644	0.014	  3.688	3.676
  7.644	0.014	  3.689	3.677
  7.644	0.014	  3.689	3.678
  7.644	0.014	  3.690	3.679
  7.644	0.014	  3.690	3.680
  7.644	0.014	  3.691	3.682
  7.645	0.014	  3.691	3.683
  7.645	0.014	  3.692	3.684
  7.645	0.014	  3.692	3.685
  7.645	0.014	  3.692	3.686
  7.645	0.014	  3.693	3.686
  7.645	0.014	  3.693	3.687
  7.645	0.014	  3.694	3.688
  7.645	0.014	  3.694	3.689
  7.645	0.014	  3.695	3.690
  7.646	0.014	  3.695	3.691
  7.646	0.014	  3.695	3.692
  7.646	0.014	  3.696	3.693
  7.646	0.014	  3.696	3.694
  7.646	0.014	  3.697	3.694
  7.646	0.014	  3.698	3.696
  7.647	0.014	  3.698	3.697
  7.647	0.014	  3.699	3.699
  7.647	0.014	  3.700	3.700
  7.647	0.014	  3.701	3.702
  7.648	0.014	  3.701	3.703
  7.648	0.014	  3.702	3.704
  7.648	0.014	  3.703	3.706
  7.648	0.014	  3.704	3.707
  7.648	0.014	  3.705	3.708
  7.649	0.014	  3.706	3.709
  7.649	0.014	  3.706	3.710
  7.649	0.014	  3.708	3.712
  7.650	0.014	  3.711	3.714
  7.650	0.014	  3.713	3.716
  7.651	0.014	  3.715	3.718
  7.651	0.014	  3.718	3.719
  7.652	0.014	  3.722	3.721
  7.652	0.014	  3.725	3.722
  7.653	0.014	  3.727	3.724
  7.653	0.014	  3.729	3.725
  7.653	0.014	  3.732	3.726
  7.653	0.014	  3.734	3.727
  7.653	0.014	  3.736	3.728
  7.654	0.014	  3.739	3.730
  7.654	0.014	  3.741	3.732
  7.654	0.014	  3.742	3.733
  7.654	0.014	  3.744	3.735
  7.654	0.014	  3.745	3.737
  7.654	0.014	  3.746	3.739
  7.655	0.014	  3.747	3.740
  7.655	0.014	  3.748	3.742
  7.655	0.014	  3.750	3.744
  7.655	0.014	  3.751	3.746
  7.655	0.014	  3.752	3.748
  7.655	0.014	  3.753	3.749
  7.655	0.014	  3.755	3.751
  7.655	0.014	  3.756	3.753
  7.655	0.014	  3.757	3.754
  7.656	0.014	  3.758	3.756
  7.656	0.014	  3.759	3.759
  7.656	0.014	  3.760	3.761
  7.656	0.014	  3.760	3.764
  7.656	0.014	  3.761	3.766
  7.656	0.014	  3.762	3.769
  7.656	0.014	  3.762	3.771
  7.656	0.014	  3.763	3.774
  7.657	0.014	  3.764	3.776
  7.657	0.014	  3.764	3.778
  7.657	0.014	  3.765	3.781
  7.657	0.014	  3.766	3.783
  7.657	0.014	  3.766	3.786
  7.657	0.014	  3.767	3.788
  7.657	0.014	  3.768	3.791
  7.657	0.014	  3.768	3.793
  7.658	0.014	  3.768	3.794
  7.658	0.014	  3.769	3.796
  7.658	0.014	  3.769	3.798
  7.658	0.014	  3.769	3.799
  7.658	0.014	  3.770	3.801
  7.658	0.014	  3.770	3.802
  7.658	0.014	  3.770	3.804
  7.658	0.014	  3.771	3.805
  7.658	0.014	  3.771	3.807
  7.659	0.014	  3.771	3.808
  7.659	0.014	  3.772	3.810
  7.659	0.014	  3.772	3.812
  7.659	0.014	  3.772	3.813
  7.659	0.014	  3.772	3.815
  7.659	0.014	  3.773	3.817
  7.660	0.014	  3.773	3.819
  7.660	0.014	  3.774	3.821
  7.660	0.014	  3.774	3.823
  7.660	0.014	  3.774	3.825
  7.660	0.014	  3.775	3.827
  7.661	0.014	  3.775	3.829
  7.661	0.014	  3.776	3.831
  7.661	0.014	  3.776	3.833
  7.662	0.014	  3.777	3.836
  7.662	0.014	  3.777	3.838
  7.663	0.014	  3.778	3.840
  7.663	0.014	  3.779	3.842
  7.664	0.014	  3.779	3.844
  7.665	0.014	  3.781	3.847
  7.666	0.014	  3.782	3.850
  7.667	0.014	  3.783	3.852
  7.668	0.014	  3.785	3.855
  7.669	0.014	  3.786	3.857
  7.670	0.014	  3.788	3.859
  7.671	0.014	  3.789	3.862
  7.671	0.014	  3.790	3.864
  7.672	0.014	  3.792	3.866
  7.673	0.014	  3.793	3.869
  7.674	0.014	  3.795	3.871
  7.675	0.014	  3.796	3.873
  7.676	0.014	  3.798	3.876
  7.677	0.014	  3.799	3.878
  7.678	0.014	  3.801	3.880
  7.679	0.014	  3.802	3.883
  7.680	0.014	  3.804	3.885
  7.681	0.014	  3.805	3.887
  7.682	0.014	  3.806	3.890
  7.684	0.014	  3.809	3.893
  7.686	0.014	  3.811	3.896
  7.688	0.014	  3.813	3.900
  7.690	0.014	  3.815	3.902
  7.691	0.014	  3.817	3.905
  7.692	0.014	  3.818	3.907
  7.693	0.014	  3.819	3.909
  7.694	0.014	  3.820	3.911
  7.695	0.014	  3.821	3.913
  7.697	0.014	  3.823	3.917
  7.699	0.014	  3.825	3.920
  7.701	0.014	  3.827	3.924
  7.703	0.014	  3.829	3.928
  7.705	0.014	  3.831	3.932
  7.707	0.014	  3.833	3.935
  7.711	0.014	  3.836	3.940
  7.714	0.014	  3.840	3.944
  7.722	0.014	  3.846	3.951
  7.730	0.014	  3.852	3.958
  7.737	0.014	  3.858	3.965
  7.745	0.014	  3.866	3.974
  7.753	0.014	  3.873	3.984
